,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
,Anfernee Hardaway_2005,NYK,33,37,17,20,895,269,            110,            260,42.3,            15,            50,30.0,34,46,73.9,            19,            70,            89,            74,            50,            28,            3,            79,            529.8,0,0,-86
,Ansu Sesay_2005,GSW,28,16,5,11,128,49,            17,            42,40.5,            2,            8,25.0,13,24,54.2,            18,            20,            38,            12,            8,            2,            3,            16,            119.6,0,0,-18
,Antawn Jamison_2005,WAS,29,68,38,30,2609,1334,            519,            1189,43.7,            71,            208,34.1,225,296,76.0,            160,            359,            519,            154,            118,            55,            16,            151,            2282.8,24,0,121
,Anthony Carter_2005,MIN,30,66,36,30,716,181,            72,            177,40.7,            2,            17,11.8,35,51,68.6,            12,            57,            69,            161,            62,            35,            18,            88,            602.3,0,0,2
,Anthony Goldwire_2005,MIL,33,33,10,23,530,172,            57,            136,41.9,            32,            80,40.0,26,31,83.9,            10,            49,            59,            78,            15,            15,            0,            32,            389.8,0,0,-71
,Anthony Johnson_2005,IND,30,63,34,29,1756,532,            203,            456,44.5,            41,            108,38.0,85,113,75.2,            32,            147,            179,            302,            96,            59,            15,            144,            1325.8,3,0,25
,Anthony Miller_2005,ATL,33,2,0,2,10,4,            2,            3,66.7,            0,            0,0.0,0,0,0.0,            0,            1,            1,            1,            1,            1,            0,            2,            8.7,0,0,2
,Anthony Peeler_2005,WAS,35,40,19,21,527,153,            56,            150,37.3,            25,            65,38.5,16,18,88.9,            14,            51,            65,            57,            28,            18,            2,            39,            348.5,0,0,-105
,Antoine Walker_2005,BOS,28,77,26,51,2965,1473,            581,            1377,42.2,            110,            341,32.3,201,373,53.9,            182,            513,            695,            265,            253,            89,            58,            217,            2892.5,31,0,-526
,Antonio Burks_2005,MEM,25,24,10,14,217,73,            28,            60,46.7,            3,            11,27.3,14,19,73.7,            1,            11,            12,            28,            12,            13,            1,            25,            159.4,0,0,-34
,Antonio Daniels_2005,SEA,30,75,50,25,2026,843,            273,            623,43.8,            49,            165,29.7,248,304,81.6,            20,            149,            169,            309,            78,            51,            3,            78,            1593.3,1,0,206
,Antonio Davis_2005,CHI,36,72,41,31,1843,501,            193,            419,46.1,            0,            0,0.0,115,152,75.7,            152,            276,            428,            80,            96,            27,            41,            147,            1242.6,4,0,5
,Antonio McDyess_2005,DET,30,77,51,26,1805,740,            307,            598,51.3,            0,            1,0.0,126,192,65.6,            177,            305,            482,            71,            93,            46,            52,            204,            1625.9,6,0,5
,Austin Croshere_2005,IND,30,73,40,33,1826,647,            188,            497,37.8,            45,            174,25.9,226,256,88.3,            103,            272,            375,            98,            104,            48,            17,            154,            1335.0,4,0,-168
,Awvee Storey_2005,NJN,28,9,2,7,27,8,            3,            10,30.0,            1,            2,50.0,1,2,50.0,            4,            1,            5,            1,            0,            0,            0,            3,            15.5,0,0,-13
,Baron Davis_2005,GSW,26,46,21,25,1582,885,            291,            752,38.7,            118,            354,33.3,185,243,76.1,            32,            143,            175,            362,            131,            81,            14,            126,            1792.0,12,1,62
,Ben Gordon_2005,CHI,22,82,47,35,2013,1235,            434,            1056,41.1,            134,            331,40.5,233,270,86.3,            55,            160,            215,            164,            186,            53,            10,            224,            1742.0,0,0,147
,Ben Handlogten_2005,UTA,31,21,6,15,295,95,            43,            83,51.8,            0,            1,0.0,9,17,52.9,            23,            42,            65,            13,            18,            7,            5,            55,            210.5,1,0,-43
,Ben Wallace_2005,DET,30,74,51,23,2674,721,            295,            651,45.3,            1,            9,11.1,130,304,42.8,            292,            610,            902,            123,            82,            106,            176,            159,            2751.9,29,0,343
,Beno Udrih_2005,SAS,22,80,57,23,1155,471,            173,            390,44.4,            58,            142,40.8,67,89,75.3,            16,            67,            83,            150,            77,            41,            10,            96,            871.6,1,0,127
,Bernard Robinson_2005,CHA,24,31,6,25,329,93,            36,            81,44.4,            3,            8,37.5,18,26,69.2,            14,            34,            48,            30,            20,            11,            4,            42,            220.6,0,0,-99
,Billy Thomas_2005,NJN,29,25,15,10,350,92,            34,            94,36.2,            17,            56,30.4,7,9,77.8,            7,            29,            36,            17,            9,            14,            1,            29,            196.7,0,0,-15
,Bo Outlaw_2005,PHX,34,39,29,10,215,29,            12,            34,35.3,            0,            0,0.0,5,9,55.6,            16,            37,            53,            13,            8,            6,            12,            29,            158.1,0,0,-33
,Bob Sura_2005,HOU,32,61,42,19,1925,626,            215,            504,42.7,            55,            155,35.5,141,188,75.0,            79,            258,            337,            317,            147,            65,            7,            168,            1574.9,8,0,155
,Bobby Jackson_2005,SAC,32,25,18,7,540,301,            109,            255,42.7,            33,            96,34.4,50,58,86.2,            23,            62,            85,            59,            28,            14,            2,            58,            511.5,0,0,40
,Bobby Simmons_2005,LAC,25,75,35,40,2811,1229,            474,            1017,46.6,            50,            115,43.5,231,273,84.6,            128,            318,            446,            205,            135,            106,            16,            227,            2302.7,10,0,74
,Bonzi Wells_2005,MEM,28,69,37,32,1489,721,            272,            617,44.1,            36,            104,34.6,141,188,75.0,            49,            180,            229,            80,            90,            85,            27,            165,            1361.8,1,0,-48
,Boris Diaw_2005,ATL,23,66,10,56,1194,314,            124,            294,42.2,            9,            50,18.0,57,77,74.0,            54,            116,            170,            149,            87,            37,            18,            123,            819.5,0,0,-175
,Bostjan Nachbar_2005,NOH,24,71,21,50,1340,494,            161,            411,39.2,            75,            196,38.3,97,117,82.9,            24,            158,            182,            74,            73,            29,            16,            183,            885.4,0,0,-174
,Brad Miller_2005,SAC,29,56,36,20,2093,876,            319,            609,52.4,            5,            19,26.3,233,287,81.2,            139,            382,            521,            220,            82,            69,            68,            181,            2160.2,18,0,205
,Brandin Knight_2005,HOU,23,1,0,1,3,0,            0,            1,0.0,            0,            0,0.0,0,0,0.0,            0,            0,            0,            1,            0,            0,            0,            0,            1.5,0,0,1
,Brandon Hunter_2005,ORL,24,31,10,21,217,95,            37,            73,50.7,            0,            0,0.0,21,39,53.8,            25,            44,            69,            3,            22,            4,            7,            42,            193.3,1,0,-19
,Brendan Haywood_2005,WAS,25,68,38,30,1869,637,            239,            427,56.0,            0,            0,0.0,159,261,60.9,            202,            262,            464,            57,            96,            52,            114,            218,            1681.3,6,0,220
,Brent Barry_2005,SAS,33,81,59,22,1736,601,            194,            459,42.3,            100,            280,35.7,113,135,83.7,            29,            161,            190,            178,            64,            39,            20,            123,            1209.0,0,0,240
,Brevin Knight_2005,CHA,29,66,17,49,1946,666,            248,            587,42.2,            3,            20,15.0,167,196,85.2,            21,            149,            170,            591,            147,            131,            5,            192,            2017.5,16,0,-153
,Brian Cardinal_2005,MEM,28,58,32,26,1433,522,            160,            432,37.0,            44,            125,35.2,158,181,87.3,            63,            162,            225,            114,            83,            88,            19,            172,            1201.0,0,0,123
,Brian Cook_2005,LAL,24,72,31,41,1082,458,            176,            422,41.7,            78,            199,39.2,28,37,75.7,            63,            153,            216,            35,            29,            23,            26,            139,            887.7,2,0,75
,Brian Grant_2005,LAL,33,69,27,42,1143,263,            103,            209,49.3,            0,            0,0.0,57,79,72.2,            101,            156,            257,            34,            43,            23,            23,            175,            717.4,0,0,-144
,Brian Scalabrine_2005,NJN,27,54,28,26,1164,339,            132,            332,39.8,            22,            68,32.4,53,69,76.8,            83,            161,            244,            88,            66,            34,            18,            111,            853.8,2,0,35
,Brian Skinner_2005,SAC,29,49,24,25,944,233,            104,            205,50.7,            0,            1,0.0,25,70,35.7,            107,            173,            280,            43,            40,            31,            49,            102,            833.5,5,0,-89
,Britton Johnsen_2005,IND,25,6,2,4,84,12,            6,            22,27.3,            0,            4,0.0,0,0,0.0,            5,            5,            10,            4,            3,            1,            0,            10,            30.0,0,0,-31
,Bruce Bowen_2005,SAS,34,82,59,23,2623,675,            251,            598,42.0,            102,            253,40.3,71,112,63.4,            50,            235,            285,            126,            57,            55,            39,            175,            1431.0,0,0,399
,Bruno Sundov_2005,NYK,25,21,8,13,68,25,            11,            37,29.7,            1,            3,33.3,2,2,100,            6,            7,            13,            2,            6,            2,            2,            16,            49.6,0,0,-17
,Bryon Russell_2005,DEN,34,70,39,31,1026,307,            95,            252,37.7,            56,            149,37.6,61,77,79.2,            50,            122,            172,            72,            35,            44,            11,            130,            751.4,0,0,4
,Calbert Cheaney_2005,GSW,33,55,17,38,946,250,            113,            265,42.6,            0,            3,0.0,24,37,64.9,            32,            92,            124,            64,            35,            17,            15,            95,            555.8,0,0,-60
,Calvin Booth_2005,MIL,29,51,25,26,454,124,            49,            108,45.4,            0,            1,0.0,26,32,81.3,            29,            78,            107,            8,            16,            15,            28,            78,            377.4,0,0,-69
,Carlos Arroyo_2005,DET,25,70,35,35,1443,461,            167,            429,38.9,            8,            30,26.7,119,149,79.9,            26,            78,            104,            280,            107,            44,            4,            143,            1042.8,1,0,-206
,Carlos Boozer_2005,UTA,23,51,17,34,1781,909,            361,            693,52.1,            0,            1,0.0,187,268,69.8,            141,            316,            457,            144,            137,            41,            24,            179,            1731.4,22,0,-101
,Carlos Delfino_2005,DET,22,30,20,10,462,116,            42,            117,35.9,            9,            35,25.7,23,40,57.5,            13,            42,            55,            38,            23,            22,            6,            44,            300.0,0,0,-23
,Carmelo Anthony_2005,DEN,21,75,47,28,2610,1558,            530,            1230,43.1,            42,            158,26.6,456,573,79.6,            141,            285,            426,            194,            224,            68,            30,            229,            2430.2,4,0,166
,Caron Butler_2005,LAL,25,77,32,45,2742,1195,            441,            991,44.5,            38,            125,30.4,275,319,86.2,            146,            304,            450,            146,            125,            110,            23,            213,            2228.0,10,0,-236
,Casey Jacobsen_2005,NOH,24,84,43,41,1805,547,            165,            408,40.4,            66,            177,37.3,151,192,78.6,            35,            132,            167,            113,            71,            33,            8,            104,            968.9,0,0,8
,Charlie Ward_2005,HOU,34,14,6,8,360,75,            24,            77,31.2,            16,            51,31.4,11,13,84.6,            6,            33,            39,            43,            18,            15,            0,            22,            213.3,0,0,4
,Chauncey Billups_2005,DET,28,80,53,27,2874,1316,            404,            913,44.2,            165,            387,42.6,343,382,89.8,            48,            223,            271,            464,            180,            81,            9,            194,            2427.2,3,0,352
,Chris Andersen_2005,NOH,26,67,17,50,1424,513,            191,            358,53.4,            0,            3,0.0,131,190,68.9,            137,            273,            410,            71,            64,            14,            100,            144,            1389.5,6,0,-51
,Chris Bosh_2005,TOR,21,81,33,48,3013,1361,            473,            1005,47.1,            3,            10,30.0,412,542,76.0,            194,            524,            718,            153,            187,            76,            113,            226,            2832.1,32,0,-20
,Chris Duhon_2005,CHI,22,82,47,35,2172,487,            172,            488,35.2,            94,            265,35.5,49,67,73.1,            23,            190,            213,            398,            119,            82,            3,            205,            1475.6,2,0,113
,Chris Kaman_2005,LAC,23,63,28,35,1635,572,            246,            495,49.7,            0,            1,0.0,80,121,66.1,            135,            288,            423,            73,            115,            26,            68,            182,            1356.1,15,0,-129
,Chris Mihm_2005,LAL,25,75,33,42,1873,735,            280,            552,50.7,            0,            2,0.0,175,258,67.8,            197,            305,            502,            50,            110,            14,            108,            237,            1668.4,18,0,-159
,Chris Webber_2005,PHI,32,67,39,28,2373,1306,            555,            1283,43.3,            15,            44,34.1,181,228,79.4,            130,            482,            612,            318,            182,            94,            53,            214,            2776.4,31,4,52
,Chris Wilcox_2005,LAC,22,54,23,31,1007,426,            169,            329,51.4,            0,            0,0.0,88,144,61.1,            63,            165,            228,            38,            77,            26,            24,            129,            829.6,2,0,-54
,Christian Laettner_2005,MIA,35,49,38,11,739,260,            107,            184,58.2,            1,            7,14.3,45,59,76.3,            36,            95,            131,            41,            29,            32,            15,            78,            590.7,0,0,145
,Chucky Atkins_2005,LAL,30,82,34,48,2912,1115,            388,            910,42.6,            176,            455,38.7,163,203,80.3,            31,            166,            197,            358,            151,            73,            2,            181,            1962.4,2,0,-151
,Clar. Weatherspoon_2005,HOU,34,40,22,18,523,123,            47,            114,41.2,            0,            0,0.0,29,35,82.9,            35,            87,            122,            17,            15,            9,            6,            74,            324.9,1,0,57
,Clifford Robinson_2005,NJN,38,71,32,39,1696,533,            202,            523,38.6,            67,            193,34.7,62,97,63.9,            54,            155,            209,            104,            66,            62,            53,            181,            1218.8,0,0,-301
,Corey Maggette_2005,LAC,25,66,27,39,2447,1464,            425,            986,43.1,            51,            168,30.4,563,657,85.7,            70,            324,            394,            225,            195,            70,            8,            191,            2313.3,10,0,-22
,Corliss Williamson_2005,SAC,31,72,37,35,1534,741,            273,            584,46.7,            0,            2,0.0,195,244,79.9,            104,            155,            259,            78,            86,            38,            15,            218,            1241.8,2,0,-12
,Corsley Edwards_2005,NOH,26,10,0,10,110,27,            10,            31,32.3,            0,            0,0.0,7,12,58.3,            12,            13,            25,            3,            2,            3,            4,            19,            80.5,0,0,-31
,Cory Alexander_2005,CHA,32,16,1,15,198,49,            16,            49,32.7,            8,            19,42.1,9,12,75.0,            8,            21,            29,            37,            19,            9,            1,            29,            150.3,0,0,-61
,Curtis Borchardt_2005,UTA,24,67,22,45,856,200,            74,            172,43.0,            0,            0,0.0,52,71,73.2,            86,            138,            224,            49,            52,            10,            32,            160,            616.3,0,0,-134
,Cuttino Mobley_2005,SAC,29,66,36,30,2394,1134,            408,            932,43.8,            150,            342,43.9,168,205,82.0,            45,            184,            229,            188,            133,            74,            30,            152,            1869.8,2,0,-6
,DJ Mbenga_2005,DAL,24,15,9,6,57,15,            6,            14,42.9,            0,            0,0.0,3,4,75.0,            3,            5,            8,            0,            5,            0,            5,            13,            34.6,0,0,-37
,Dahntay Jones_2005,MEM,24,52,29,23,644,233,            83,            190,43.7,            23,            60,38.3,44,64,68.8,            11,            58,            69,            21,            29,            13,            11,            81,            390.3,0,0,-14
,Dajuan Wagner_2005,CLE,22,11,6,5,102,44,            18,            55,32.7,            5,            26,19.2,3,4,75.0,            0,            2,            2,            13,            9,            5,            0,            15,            71.9,0,0,-9
,Dale Davis_2005,IND,36,61,24,37,1307,284,            112,            234,47.9,            0,            0,0.0,60,99,60.6,            152,            223,            375,            47,            43,            32,            65,            162,            1052.5,5,0,41
,Damien Wilkins_2005,SEA,25,29,17,12,516,183,            73,            168,43.5,            16,            59,27.1,21,34,61.8,            29,            37,            66,            26,            16,            22,            10,            55,            381.2,0,0,-85
,Damon Jones_2005,MIA,28,82,59,23,2578,955,            331,            726,45.6,            225,            521,43.2,68,86,79.1,            14,            217,            231,            351,            98,            44,            5,            121,            1807.7,0,0,446
,Damon Stoudamire_2005,POR,31,81,26,55,2769,1277,            457,            1165,39.2,            181,            490,36.9,182,199,91.5,            56,            254,            310,            458,            164,            86,            2,            158,            2436.0,8,2,-217
,Damone Brown_2005,WAS,26,14,8,6,151,54,            23,            62,37.1,            4,            11,36.4,4,9,44.4,            10,            18,            28,            14,            15,            1,            6,            17,            114.6,0,0,-5
,Dan Dickau_2005,NOH,26,71,18,53,2080,887,            306,            756,40.5,            85,            245,34.7,190,228,83.3,            34,            146,            180,            347,            145,            76,            4,            201,            1718.5,5,0,-326
,Dan Gadzuric_2005,MIL,27,81,29,52,1778,593,            243,            451,53.9,            0,            0,0.0,107,199,53.8,            261,            413,            674,            30,            81,            47,            106,            224,            1824.8,19,0,-65
,Daniel Santiago_2005,MIL,29,11,5,6,105,22,            7,            21,33.3,            0,            0,0.0,8,11,72.7,            6,            13,            19,            1,            4,            3,            4,            28,            63.3,0,0,-36
,Danny Fortson_2005,SEA,29,62,42,20,1047,463,            118,            226,52.2,            0,            0,0.0,227,258,88.0,            157,            191,            348,            8,            91,            15,            7,            265,            867.6,6,0,80
,Darius Miles_2005,POR,23,63,25,38,1694,809,            336,            697,48.2,            8,            23,34.8,129,215,60.0,            71,            228,            299,            129,            157,            75,            78,            189,            1663.3,2,0,-79
,Darius Songaila_2005,SAC,27,81,50,31,1658,608,            257,            488,52.7,            0,            3,0.0,94,111,84.7,            125,            219,            344,            114,            70,            51,            18,            206,            1328.8,6,0,132
,Darko Milicic_2005,DET,20,37,26,11,252,67,            25,            76,32.9,            0,            0,0.0,17,24,70.8,            3,            40,            43,            7,            16,            2,            17,            31,            170.1,0,0,5
,Darrell Armstrong_2005,DAL,37,66,37,29,987,264,            89,            277,32.1,            28,            111,25.2,58,68,85.3,            35,            80,            115,            178,            67,            45,            8,            92,            761.0,0,0,-53
,Darrick Martin_2005,LAC,34,11,4,7,190,42,            16,            50,32.0,            5,            18,27.8,5,8,62.5,            3,            7,            10,            28,            6,            6,            0,            19,            108.0,0,0,14
,Darvin Ham_2005,DET,31,47,25,22,257,46,            17,            37,45.9,            0,            0,0.0,12,31,38.7,            19,            16,            35,            5,            8,            6,            7,            39,            126.5,0,0,-83
,David Harrison_2005,IND,22,43,23,20,760,264,            106,            184,57.6,            0,            0,0.0,52,91,57.1,            48,            87,            135,            13,            53,            16,            55,            134,            605.5,1,0,-19
,David Wesley_2005,HOU,34,80,40,40,2777,948,            334,            840,39.8,            118,            315,37.5,162,189,85.7,            38,            190,            228,            265,            113,            96,            9,            215,            1821.1,1,0,-5
,David West_2005,NOH,24,30,4,26,549,186,            75,            172,43.6,            2,            5,40.0,34,50,68.0,            40,            89,            129,            23,            37,            12,            16,            62,            422.3,0,0,-217
,DeSagana Diop_2005,CLE,23,39,16,23,305,40,            20,            69,29.0,            0,            2,0.0,0,5,0.0,            30,            40,            70,            15,            12,            8,            27,            53,            239.5,0,0,-36
,DeShawn Stevenson_2005,ORL,24,55,24,31,1081,429,            174,            426,40.8,            25,            67,37.3,56,101,55.4,            38,            64,            102,            69,            57,            16,            9,            73,            672.9,0,0,-151
,Delonte West_2005,BOS,21,39,23,16,505,175,            66,            155,42.6,            24,            67,35.8,19,27,70.4,            14,            51,            65,            53,            24,            21,            8,            69,            395.5,0,0,6
,DerMarr Johnson_2005,DEN,25,71,42,29,1223,503,            185,            371,49.9,            53,            148,35.8,80,101,79.2,            43,            108,            151,            75,            65,            43,            18,            140,            914.7,0,0,145
,Derek Anderson_2005,POR,30,47,16,31,1237,432,            152,            391,38.9,            58,            151,38.4,70,87,80.5,            25,            103,            128,            143,            70,            36,            4,            89,            850.1,0,0,-107
,Derek Fisher_2005,GSW,30,74,31,43,2222,877,            297,            755,39.3,            108,            291,37.1,175,203,86.2,            38,            180,            218,            301,            129,            76,            4,            176,            1701.1,0,0,-55
,Derrick Coleman_2005,DET,38,5,2,3,49,9,            3,            14,21.4,            0,            2,0.0,3,3,100,            3,            12,            15,            0,            2,            0,            0,            6,            25.0,0,0,-19
,Desmond Mason_2005,MIL,27,80,29,51,2885,1377,            478,            1079,44.3,            1,            8,12.5,420,524,80.2,            85,            227,            312,            217,            164,            58,            27,            198,            2167.9,3,0,-212
,Devean George_2005,LAL,27,15,2,13,308,110,            37,            104,35.6,            21,            58,36.2,15,20,75.0,            13,            40,            53,            14,            12,            8,            2,            32,            212.6,0,0,-71
,Devin Brown_2005,SAS,26,67,50,17,1232,494,            173,            409,42.3,            45,            121,37.2,103,130,79.2,            37,            139,            176,            92,            53,            39,            12,            83,            943.2,0,0,37
,Devin Harris_2005,DAL,22,76,56,20,1177,436,            157,            366,42.9,            44,            131,33.6,78,103,75.7,            28,            74,            102,            169,            82,            77,            19,            139,            1017.9,0,0,-37
,Dikembe Mutombo_2005,HOU,39,80,50,30,1220,322,            108,            217,49.8,            0,            0,0.0,106,143,74.1,            150,            276,            426,            10,            51,            16,            101,            135,            1148.2,3,0,209
,Dion Glover_2005,SAS,26,7,3,4,66,25,            8,            22,36.4,            1,            8,12.5,8,10,80.0,            3,            8,            11,            4,            2,            3,            3,            9,            60.2,0,0,5
,Dirk Nowitzki_2005,DAL,27,78,56,22,3028,2032,            663,            1445,45.9,            91,            228,39.9,615,708,86.9,            96,            661,            757,            240,            176,            97,            119,            219,            3772.4,37,0,585
,Donnell Harvey_2005,NJN,24,3,2,1,16,8,            2,            2,100,            0,            0,0.0,4,4,100,            2,            5,            7,            1,            1,            1,            1,            2,            22.9,0,0,4
,Donta Smith_2005,ATL,21,38,6,32,434,127,            44,            113,38.9,            6,            22,27.3,33,48,68.8,            19,            33,            52,            39,            25,            23,            5,            50,            306.9,0,0,-61
,Donyell Marshall_2005,TOR,32,65,27,38,1657,747,            262,            592,44.3,            151,            363,41.6,72,91,79.1,            95,            333,            428,            81,            42,            57,            46,            136,            1649.1,13,0,36
,Dorell Wright_2005,MIA,19,3,3,0,28,7,            3,            11,27.3,            0,            4,0.0,1,1,100,            0,            1,            1,            3,            3,            4,            0,            2,            21.7,0,0,-7
,Doug Christie_2005,ORL,35,52,31,21,1520,345,            130,            332,39.2,            15,            62,24.2,70,78,89.7,            38,            139,            177,            199,            104,            80,            18,            106,            1045.9,0,0,54
,Drew Gooden_2005,CLE,23,82,42,40,2524,1184,            464,            943,49.2,            5,            28,17.9,251,310,81.0,            207,            546,            753,            130,            133,            77,            76,            233,            2608.6,37,0,114
,Dwight Howard_2005,ORL,19,82,36,46,2678,981,            352,            677,52.0,            0,            2,0.0,277,413,67.1,            287,            536,            823,            75,            165,            77,            136,            232,            2555.1,32,0,-178
,Dwyane Wade_2005,MIA,23,77,56,21,2978,1854,            630,            1318,47.8,            13,            45,28.9,581,762,76.2,            110,            287,            397,            520,            321,            121,            82,            230,            3398.4,16,1,397
,Earl Boykins_2005,DEN,29,82,49,33,2167,1015,            340,            824,41.3,            56,            166,33.7,279,303,92.1,            37,            106,            143,            372,            121,            78,            12,            122,            1893.6,6,0,103
,Earl Watson_2005,MEM,26,80,44,36,1814,615,            236,            554,42.6,            52,            163,31.9,91,138,65.9,            35,            129,            164,            359,            167,            83,            19,            184,            1489.3,3,0,154
,Eddie Gill_2005,IND,26,73,38,35,1014,269,            81,            242,33.5,            36,            117,30.8,71,81,87.7,            16,            96,            112,            83,            60,            59,            5,            105,            659.9,0,0,-122
,Eddie Griffin_2005,MIN,23,70,37,33,1493,527,            202,            522,38.7,            67,            204,32.8,56,78,71.8,            128,            325,            453,            53,            55,            23,            118,            120,            1518.1,6,0,128
,Eddie House_2005,SAC,27,68,34,34,884,397,            165,            366,45.1,            44,            97,45.4,23,27,85.2,            16,            67,            83,            96,            35,            44,            6,            65,            755.6,0,0,-71
,Eddie Jones_2005,MIA,33,80,58,22,2837,1018,            351,            820,42.8,            142,            382,37.2,174,216,80.6,            38,            367,            405,            212,            99,            86,            38,            251,            2095.0,3,0,488
,Eddy Curry_2005,CHI,22,63,37,26,1812,1012,            393,            730,53.8,            0,            0,0.0,226,314,72.0,            116,            222,            338,            37,            163,            21,            58,            202,            1547.1,6,0,-78
,Eduardo Najera_2005,DEN,28,68,37,31,1183,354,            145,            322,45.0,            6,            21,28.6,58,91,63.7,            102,            141,            243,            65,            61,            41,            24,            148,            877.1,2,0,24
,Elden Campbell_2005,DET,36,40,23,17,393,120,            39,            123,31.7,            0,            2,0.0,42,55,76.4,            28,            65,            93,            19,            29,            8,            7,            57,            276.1,0,0,-23
,Elton Brand_2005,LAC,26,81,37,44,3005,1622,            629,            1251,50.3,            0,            3,0.0,364,484,75.2,            296,            474,            770,            208,            183,            62,            169,            240,            3368.0,41,0,182
,Emeka Okafor_2005,CHA,22,73,16,57,2600,1105,            448,            1003,44.7,            0,            1,0.0,209,343,60.9,            275,            520,            795,            64,            125,            62,            125,            214,            2591.0,47,0,-344
