,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
,Courtney Lee_2012,HOU,26,58,30,28,1757,660,            251,            580,43.3,            87,            217,40.1,71,86,82.6,            26,            133,            159,            88,            64,            68,            22,            106,            1188.8,0,0,48
,Craig Brackins_2012,PHI,24,14,12,2,88,22,            9,            33,27.3,            3,            9,33.3,1,2,50.0,            5,            10,            15,            8,            4,            0,            1,            6,            51.0,0,0,-51
,Craig Smith_2012,POR,28,47,20,27,464,156,            59,            117,50.4,            0,            1,0.0,38,53,71.7,            33,            77,            110,            19,            24,            16,            5,            55,            355.5,0,0,-69
,D.J. Augustin_2012,CHA,24,48,7,41,1408,532,            183,            487,37.6,            61,            179,34.1,105,120,87.5,            24,            85,            109,            307,            110,            36,            1,            65,            1124.3,6,0,-404
,D.J. Kennedy_2012,CLE,22,2,0,2,59,12,            5,            12,41.7,            2,            4,50.0,0,2,0.0,            1,            6,            7,            3,            3,            2,            0,            7,            27.9,0,0,-32
,DJ White_2012,CHA,25,58,6,52,1098,392,            174,            353,49.3,            1,            1,100,43,61,70.5,            50,            159,            209,            47,            43,            17,            23,            94,            790.3,0,0,-330
,DaJuan Summers_2012,NOH,24,15,2,13,208,68,            28,            65,43.1,            5,            16,31.3,7,9,77.8,            8,            15,            23,            10,            8,            7,            0,            31,            123.6,0,0,-32
,Daequan Cook_2012,OKC,25,57,41,16,989,311,            109,            296,36.8,            79,            228,34.6,14,22,63.6,            12,            110,            122,            15,            16,            22,            11,            69,            562.9,0,0,82
,Dahntay Jones_2012,IND,31,65,42,23,1052,346,            115,            281,40.9,            33,            77,42.9,83,99,83.8,            23,            94,            117,            63,            46,            23,            11,            119,            636.9,0,0,-73
,Damien Wilkins_2012,DET,32,60,23,37,922,193,            76,            193,39.4,            7,            23,30.4,34,54,63.0,            22,            78,            100,            44,            30,            29,            13,            85,            475.0,0,0,-51
,Damion James_2012,NJN,24,7,1,6,170,34,            13,            35,37.1,            0,            1,0.0,8,12,66.7,            7,            26,            33,            3,            12,            7,            7,            17,            108.1,0,0,-28
,Dan Gadzuric_2012,NYK,34,2,2,0,13,0,            0,            2,0.0,            0,            0,0.0,0,2,0.0,            1,            4,            5,            0,            1,            1,            1,            4,            11.0,0,0,-2
,Daniel Gibson_2012,CLE,26,35,14,21,916,263,            87,            248,35.1,            55,            139,39.6,34,43,79.1,            11,            90,            101,            76,            45,            26,            16,            69,            579.2,0,0,-59
,Daniel Orton_2012,ORL,21,16,8,8,187,45,            17,            30,56.7,            0,            1,0.0,11,25,44.0,            19,            20,            39,            5,            7,            8,            9,            30,            143.3,0,0,-43
,Danilo Gallinari_2012,DEN,23,43,27,16,1351,628,            193,            466,41.4,            60,            183,32.8,182,209,87.1,            28,            174,            202,            116,            68,            42,            23,            86,            1171.4,2,0,218
,Danny Granger_2012,IND,29,62,41,21,2062,1159,            391,            941,41.6,            123,            323,38.1,254,291,87.3,            79,            228,            307,            109,            110,            62,            40,            144,            1886.9,0,0,295
,Danny Green_2012,SAS,25,66,50,16,1522,603,            211,            477,44.2,            102,            234,43.6,79,100,79.0,            54,            174,            228,            86,            67,            58,            46,            107,            1250.6,0,0,244
,Dante Cunningham_2012,MEM,25,64,39,25,1124,333,            144,            279,51.6,            0,            2,0.0,45,69,65.2,            91,            155,            246,            37,            29,            42,            34,            98,            882.7,1,0,-53
,Darington Hobson_2012,MIL,24,5,1,4,39,4,            2,            13,15.4,            0,            6,0.0,0,0,0.0,            0,            3,            3,            6,            2,            0,            0,            1,            14.6,0,0,5
,Darius Morris_2012,LAL,21,19,7,12,169,46,            18,            42,42.9,            4,            9,44.4,6,9,66.7,            2,            14,            16,            21,            19,            2,            0,            16,            83.7,0,0,-54
,Darko Milicic_2012,MIN,27,29,14,15,472,134,            59,            130,45.4,            0,            0,0.0,16,37,43.2,            35,            62,            97,            17,            32,            9,            25,            59,            345.9,0,0,-44
,Darren Collison_2012,IND,24,60,36,24,1878,621,            230,            523,44.0,            34,            94,36.2,127,153,83.0,            30,            157,            187,            287,            114,            49,            14,            101,            1350.9,3,0,121
,Darryl Watkins_2012,NOH,27,5,2,3,98,23,            7,            14,50.0,            0,            0,0.0,9,18,50.0,            8,            19,            27,            3,            8,            5,            4,            14,            78.9,1,0,-29
,David Lee_2012,GSW,29,57,22,35,2121,1147,            464,            922,50.3,            0,            5,0.0,219,280,78.2,            171,            374,            545,            162,            149,            54,            22,            179,            2123.0,27,1,-142
,David West_2012,IND,31,66,42,24,1925,842,            349,            716,48.7,            2,            9,22.2,142,176,80.7,            118,            315,            433,            140,            93,            52,            46,            160,            1772.6,12,0,219
,DeAndre Jordan_2012,LAC,23,66,40,26,1798,486,            206,            326,63.2,            0,            1,0.0,74,141,52.5,            202,            344,            546,            17,            74,            30,            134,            189,            1584.7,8,0,160
,DeAndre Liggins_2012,ORL,24,17,9,8,115,33,            12,            25,48.0,            0,            4,0.0,9,19,47.4,            6,            9,            15,            5,            10,            6,            0,            6,            66.5,0,0,-66
,DeJuan Blair_2012,SAS,23,64,48,16,1363,611,            269,            504,53.4,            0,            1,0.0,73,119,61.3,            154,            197,            351,            78,            92,            59,            12,            168,            1270.2,8,0,31
,DeMar DeRozan_2012,TOR,22,63,22,41,2206,1054,            381,            903,42.2,            24,            92,26.1,268,331,81.0,            40,            171,            211,            128,            123,            48,            17,            162,            1571.2,0,0,-93
,DeMarcus Cousins_2012,SAC,21,64,20,44,1950,1160,            448,            999,44.8,            2,            14,14.3,262,373,70.2,            265,            438,            703,            102,            170,            93,            75,            257,            2490.6,36,0,-177
,DeMarre Carroll_2012,UTA,25,24,16,8,348,107,            43,            105,41.0,            7,            19,36.8,14,16,87.5,            28,            25,            53,            18,            11,            12,            1,            37,            225.6,0,0,-15
,DeSagana Diop_2012,CHA,30,27,1,26,325,31,            15,            42,35.7,            0,            0,0.0,1,6,16.7,            33,            52,            85,            23,            19,            6,            13,            36,            205.5,0,0,-116
,DeShawn Stevenson_2012,NJN,31,51,20,31,960,148,            49,            172,28.5,            41,            145,28.3,9,16,56.3,            7,            94,            101,            41,            19,            19,            4,            59,            380.7,0,0,-164
,Delonte West_2012,DAL,28,44,25,19,1060,421,            166,            360,46.1,            27,            76,35.5,62,70,88.6,            13,            88,            101,            139,            76,            58,            11,            67,            881.7,0,0,-28
,Dennis Horner_2012,NJN,24,8,3,5,22,5,            1,            4,25.0,            0,            1,0.0,3,4,75.0,            2,            3,            5,            0,            1,            0,            0,            1,            10.0,0,0,-16
,Derek Fisher_2012,OKC,37,63,40,23,1508,350,            129,            348,37.1,            35,            109,32.1,57,67,85.1,            12,            109,            121,            170,            73,            51,            4,            117,            842.2,0,0,152
,Deron Williams_2012,NJN,28,55,21,34,1999,1154,            391,            961,40.7,            115,            342,33.6,257,305,84.3,            23,            160,            183,            481,            219,            67,            20,            121,            2137.1,22,0,-179
,Derrick Brown_2012,CHA,24,65,7,58,1443,524,            212,            409,51.8,            6,            24,25.0,94,141,66.7,            95,            141,            236,            67,            55,            48,            12,            96,            1032.7,0,0,-378
,Derrick Byars_2012,SAS,28,2,2,0,37,10,            3,            11,27.3,            0,            6,0.0,4,4,100,            6,            5,            11,            1,            0,            2,            0,            2,            30.7,0,0,-8
,Derrick Favors_2012,UTA,20,65,35,30,1376,570,            222,            445,49.9,            0,            0,0.0,126,194,64.9,            158,            267,            425,            43,            103,            38,            65,            145,            1350.5,13,0,-21
,Derrick Rose_2012,CHI,23,39,32,7,1374,852,            302,            695,43.5,            54,            173,31.2,194,239,81.2,            26,            105,            131,            307,            119,            35,            28,            52,            1539.7,9,0,290
,Derrick Williams_2012,MIN,21,66,26,40,1418,583,            205,            498,41.2,            37,            138,26.8,136,195,69.7,            77,            234,            311,            38,            77,            30,            31,            95,            1119.2,2,0,-107
,Devin Ebanks_2012,LAL,22,24,15,9,396,97,            37,            89,41.6,            0,            9,0.0,23,35,65.7,            26,            28,            54,            12,            18,            11,            6,            26,            212.8,0,0,6
,Devin Harris_2012,UTA,29,63,36,27,1741,715,            241,            542,44.5,            77,            213,36.2,156,209,74.6,            12,            100,            112,            316,            122,            64,            13,            136,            1432.4,1,0,96
,Dexter Pittman_2012,MIA,24,35,23,12,301,106,            44,            94,46.8,            0,            0,0.0,18,28,64.3,            27,            44,            71,            9,            17,            8,            8,            73,            235.7,0,0,10
,Dirk Nowitzki_2012,DAL,34,62,33,29,2079,1342,            473,            1034,45.7,            78,            212,36.8,318,355,89.6,            46,            372,            418,            136,            117,            42,            30,            129,            2146.6,11,0,261
,Dominic McGuire_2012,GSW,26,64,21,43,1127,227,            94,            210,44.8,            0,            4,0.0,39,53,73.6,            73,            173,            246,            110,            56,            44,            36,            104,            871.2,0,0,-152
,Dominique Jones_2012,DAL,23,33,15,18,268,88,            29,            73,39.7,            1,            8,12.5,29,37,78.4,            9,            35,            44,            42,            28,            10,            5,            28,            220.8,0,0,-78
,Donald Sloan_2012,CLE,24,33,10,23,670,183,            79,            198,39.9,            2,            25,8.0,23,30,76.7,            18,            49,            67,            105,            49,            13,            3,            37,            419.9,0,0,-239
,Donte Greene_2012,SAC,24,53,16,37,777,285,            108,            266,40.6,            25,            105,23.8,44,55,80.0,            19,            114,            133,            34,            32,            18,            29,            67,            604.6,0,0,-120
,Dorell Wright_2012,GSW,26,61,22,39,1650,629,            222,            526,42.2,            105,            292,36.0,80,98,81.6,            60,            218,            278,            94,            51,            58,            26,            97,            1304.6,5,0,-178
,Drew Gooden_2012,MIL,30,56,26,30,1469,766,            287,            657,43.7,            16,            55,29.1,176,208,84.6,            130,            233,            363,            144,            109,            46,            34,            112,            1548.6,13,1,-159
,Dwight Howard_2012,ORL,26,54,33,21,2070,1113,            416,            726,57.3,            0,            7,0.0,281,572,49.1,            200,            585,            785,            104,            175,            81,            116,            159,            2627.0,43,0,179
,Dwyane Wade_2012,MIA,30,49,32,17,1625,1082,            416,            837,49.7,            15,            56,26.8,235,297,79.1,            73,            164,            237,            225,            129,            82,            63,            110,            2009.9,4,0,343
,E'Twaun Moore_2012,BOS,23,38,24,14,331,110,            43,            113,38.1,            17,            45,37.8,7,7,100,            4,            29,            33,            34,            21,            11,            3,            33,            221.6,0,0,31
,Earl Barron_2012,GSW,30,2,1,1,9,4,            2,            4,50.0,            0,            0,0.0,0,0,0.0,            1,            0,            1,            0,            0,            0,            0,            5,            5.2,0,0,-2
,Earl Boykins_2012,HOU,36,8,4,4,111,39,            12,            36,33.3,            2,            9,22.2,13,15,86.7,            0,            11,            11,            17,            7,            1,            0,            5,            73.7,0,0,-13
,Earl Clark_2012,ORL,24,45,23,22,559,123,            51,            139,36.7,            0,            0,0.0,21,29,72.4,            35,            89,            124,            18,            25,            12,            32,            72,            405.8,1,0,-170
,Earl Watson_2012,UTA,33,50,24,26,1033,149,            54,            160,33.8,            10,            52,19.2,31,46,67.4,            30,            91,            121,            217,            85,            54,            22,            105,            762.7,0,0,-3
,Ed Davis_2012,TOR,23,66,23,43,1534,415,            172,            335,51.3,            0,            1,0.0,71,106,67.0,            134,            304,            438,            60,            67,            40,            63,            156,            1272.6,5,0,-231
,Eddy Curry_2012,MIA,29,14,12,2,83,30,            12,            26,46.2,            0,            0,0.0,6,8,75.0,            4,            8,            12,            1,            10,            0,            2,            17,            41.9,0,0,-63
