,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
,Andres Nocioni_2011,PHI,31,54,23,31,931,327,            118,            277,42.6,            42,            118,35.6,49,61,80.3,            19,            150,            169,            45,            47,            14,            15,            100,            637.3,2,0,-139
,Andrew Bogut_2011,MIL,26,65,28,37,2297,830,            367,            742,49.5,            0,            4,0.0,96,217,44.2,            199,            521,            720,            131,            125,            47,            168,            217,            2410.5,24,0,10
,Andrew Bynum_2011,LAL,23,54,36,18,1500,612,            237,            413,57.4,            0,            0,0.0,138,209,66.0,            170,            338,            508,            73,            74,            19,            106,            140,            1632.1,17,0,199
,Andris Biedrins_2011,GSW,25,59,26,33,1397,294,            142,            266,53.4,            0,            0,0.0,10,31,32.3,            145,            281,            426,            60,            57,            52,            52,            198,            1150.2,3,0,-234
,Andy Rautins_2011,NYK,24,5,2,3,24,8,            3,            7,42.9,            1,            4,25.0,1,2,50.0,            0,            1,            1,            3,            7,            1,            0,            0,            9.7,0,0,-11
,Antawn Jamison_2011,CLE,35,56,9,47,1842,1010,            374,            876,42.7,            91,            263,34.6,171,234,73.1,            86,            289,            375,            93,            77,            50,            30,            137,            1762.5,10,0,-366
,Anthony Carter_2011,NYK,36,33,20,13,463,110,            45,            106,42.5,            12,            40,30.0,8,8,100,            7,            44,            51,            69,            39,            27,            6,            49,            334.7,0,0,9
,Anthony Morrow_2011,NJN,25,58,17,41,1856,764,            279,            620,45.0,            110,            260,42.3,96,107,89.7,            37,            135,            172,            68,            54,            19,            7,            135,            1096.4,0,0,-120
,Anthony Parker_2011,CLE,36,72,18,54,2091,600,            220,            552,39.9,            86,            227,37.9,74,95,77.9,            33,            185,            218,            218,            80,            67,            10,            109,            1339.6,0,0,-299
,Anthony Randolph_2011,MIN,21,40,11,29,590,305,            123,            264,46.6,            1,            4,25.0,58,86,67.4,            43,            117,            160,            33,            53,            22,            24,            62,            631.5,5,0,-140
,Anthony Tolliver_2011,MIN,26,65,12,53,1362,434,            141,            313,45.0,            47,            115,40.9,105,131,80.2,            92,            203,            295,            82,            49,            28,            28,            145,            1030.0,3,0,-80
,Antoine Wright_2011,SAC,27,7,2,5,31,2,            1,            8,12.5,            0,            4,0.0,0,0,0.0,            2,            1,            3,            0,            1,            1,            0,            3,            7.6,0,0,-24
,Antonio Daniels_2011,PHI,36,4,1,3,35,6,            2,            5,40.0,            0,            2,0.0,2,2,100,            0,            5,            5,            2,            1,            0,            0,            0,            14.0,0,0,12
,Antonio McDyess_2011,SAS,36,73,54,19,1386,390,            169,            344,49.1,            0,            1,0.0,52,77,67.5,            122,            273,            395,            84,            72,            36,            39,            163,            1143.0,5,0,134
,Armon Johnson_2011,POR,22,38,20,18,277,110,            46,            101,45.5,            5,            12,41.7,13,22,59.1,            11,            25,            36,            45,            38,            5,            1,            31,            200.7,0,0,-22
,Arron Afflalo_2011,DEN,25,69,40,29,2324,867,            312,            627,49.8,            105,            248,42.3,138,163,84.7,            45,            206,            251,            168,            71,            34,            31,            153,            1544.2,3,0,158
,Austin Daye_2011,DET,23,72,26,46,1446,537,            193,            471,41.0,            69,            172,40.1,82,108,75.9,            64,            210,            274,            78,            59,            39,            39,            165,            1157.8,0,0,-133
,Avery Bradley_2011,BOS,20,31,21,10,162,52,            23,            67,34.3,            0,            5,0.0,6,12,50.0,            4,            13,            17,            12,            16,            9,            0,            20,            101.4,0,0,-56
,Baron Davis_2011,CLE,32,58,24,34,1649,760,            289,            693,41.7,            81,            239,33.9,101,131,77.1,            35,            121,            156,            391,            146,            78,            28,            143,            1705.7,7,0,-12
,Ben Gordon_2011,DET,28,82,30,52,2131,921,            339,            770,44.0,            107,            266,40.2,136,160,85.0,            41,            154,            195,            171,            141,            48,            16,            178,            1462.5,0,0,-116
,Ben Uzoh_2011,NJN,23,42,6,36,438,158,            61,            144,42.4,            3,            8,37.5,33,56,58.9,            30,            31,            61,            69,            25,            13,            8,            29,            372.7,0,0,-80
,Ben Wallace_2011,DET,36,54,20,34,1238,154,            67,            149,45.0,            1,            2,50.0,19,57,33.3,            129,            221,            350,            72,            44,            54,            54,            81,            962.0,1,0,-171
,Beno Udrih_2011,SAC,28,79,24,55,2734,1086,            412,            824,50.0,            65,            182,35.7,197,228,86.4,            41,            224,            265,            386,            141,            94,            9,            181,            2151.0,4,0,-272
,Blake Griffin_2011,LAC,22,82,32,50,3111,1845,            696,            1376,50.6,            7,            24,29.2,446,695,64.2,            270,            719,            989,            312,            223,            63,            45,            252,            3600.8,63,2,-147
,Bobby Simmons_2011,SAS,31,2,2,0,16,0,            0,            3,0.0,            0,            3,0.0,0,0,0.0,            0,            0,            0,            2,            0,            0,            0,            2,            3.0,0,0,6
,Boris Diaw_2011,CHA,29,82,34,48,2778,924,            381,            774,49.2,            78,            226,34.5,84,123,68.3,            105,            309,            414,            337,            166,            74,            46,            190,            2120.3,5,1,-238
,Brad Miller_2011,HOU,35,60,32,28,1015,382,            132,            296,44.6,            40,            107,37.4,78,94,83.0,            44,            178,            222,            145,            54,            28,            21,            98,            958.9,1,0,43
,Brandan Wright_2011,NJN,23,37,14,23,379,141,            60,            117,51.3,            0,            0,0.0,21,31,67.7,            31,            58,            89,            12,            14,            11,            17,            34,            335.8,1,0,-67
,Brandon Bass_2011,ORL,26,76,49,27,1980,854,            332,            645,51.5,            0,            2,0.0,190,233,81.5,            134,            290,            424,            57,            97,            27,            52,            159,            1588.3,3,0,157
,Brandon Jennings_2011,MIL,21,63,27,36,2169,1019,            361,            926,39.0,            98,            303,32.3,199,246,80.9,            42,            192,            234,            305,            146,            95,            21,            131,            1959.3,6,1,-70
,Brandon Roy_2011,POR,26,47,25,22,1310,573,            209,            523,40.0,            38,            114,33.3,117,138,84.8,            28,            93,            121,            129,            55,            37,            12,            76,            1003.7,1,0,81
,Brandon Rush_2011,IND,25,67,27,40,1754,607,            217,            515,42.1,            93,            223,41.7,80,106,75.5,            33,            184,            217,            62,            69,            41,            35,            107,            1119.4,0,0,-209
,Brendan Haywood_2011,DAL,31,72,50,22,1331,320,            128,            223,57.4,            0,            1,0.0,64,177,36.2,            129,            247,            376,            19,            51,            16,            74,            146,            1018.7,2,0,-12
,Brian Cardinal_2011,DAL,34,56,37,19,618,145,            43,            100,43.0,            42,            87,48.3,17,18,94.4,            10,            49,            59,            40,            17,            24,            7,            82,            351.8,0,0,-26
,Brian Cook_2011,LAC,30,40,8,32,447,193,            72,            170,42.4,            34,            79,43.0,15,24,62.5,            19,            77,            96,            15,            25,            12,            11,            75,            374.7,1,0,-27
,Brian Scalabrine_2011,CHI,33,18,12,6,88,20,            10,            19,52.6,            0,            5,0.0,0,0,0.0,            1,            7,            8,            6,            5,            3,            4,            18,            54.6,0,0,-7
,Brian Skinner_2011,MIL,35,2,2,0,6,0,            0,            0,0.0,            0,            0,0.0,0,0,0.0,            0,            0,            0,            0,            0,            0,            0,            0,            0.0,0,0,-11
,Brook Lopez_2011,NJN,23,82,24,58,2889,1673,            644,            1309,49.2,            0,            1,0.0,385,489,78.7,            197,            291,            488,            129,            176,            47,            120,            240,            2777.1,9,0,-315
,Byron Mullens_2011,OKC,22,13,8,5,85,25,            9,            28,32.1,            0,            0,0.0,7,14,50.0,            6,            18,            24,            0,            8,            2,            3,            11,            60.8,0,0,-18
,C.J. Watson_2011,CHI,27,82,62,20,1091,405,            146,            394,37.1,            44,            112,39.3,69,93,74.2,            16,            78,            94,            186,            73,            55,            11,            82,            921.8,0,0,140
,CJ Miles_2011,UTA,24,78,36,42,1969,1000,            366,            899,40.7,            109,            339,32.2,159,196,81.1,            54,            201,            255,            135,            93,            74,            38,            221,            1751.5,0,0,55
,Carl Landry_2011,NOH,27,76,25,51,2008,903,            345,            687,50.2,            0,            4,0.0,213,288,74.0,            165,            182,            347,            63,            109,            40,            32,            196,            1520.9,8,0,-164
,Carlos Arroyo_2011,BOS,31,64,43,21,1185,310,            120,            273,44.0,            31,            69,44.9,39,47,83.0,            20,            83,            103,            125,            60,            21,            1,            71,            627.1,0,0,102
,Carlos Boozer_2011,CHI,29,59,47,12,1882,1033,            431,            845,51.0,            0,            0,0.0,171,244,70.1,            130,            435,            565,            145,            149,            45,            18,            186,            1968.5,30,0,276
,Carlos Delfino_2011,MIL,28,49,21,28,1590,565,            200,            513,39.0,            105,            284,37.0,60,75,80.0,            24,            176,            200,            112,            57,            76,            8,            72,            1168.0,2,0,-84
,Carmelo Anthony_2011,NYK,27,77,43,34,2751,1970,            684,            1503,45.5,            95,            251,37.8,507,605,83.8,            118,            445,            563,            221,            206,            68,            46,            224,            3113.1,18,0,187
,Caron Butler_2011,DAL,31,29,21,8,867,436,            170,            378,45.0,            28,            65,43.1,68,88,77.3,            22,            96,            118,            46,            49,            28,            8,            59,            705.6,1,0,148
,Cartier Martin_2011,WAS,26,52,19,33,542,209,            71,            182,39.0,            39,            99,39.4,28,40,70.0,            20,            54,            74,            18,            16,            18,            6,            52,            380.8,0,0,19
,Channing Frye_2011,PHX,28,77,39,38,2541,976,            358,            829,43.2,            171,            439,39.0,89,107,83.2,            65,            448,            513,            96,            73,            46,            79,            272,            2037.6,8,0,102
,Charlie Bell_2011,GSW,32,19,7,12,171,32,            12,            43,27.9,            6,            21,28.6,2,4,50.0,            6,            12,            18,            13,            6,            6,            1,            13,            88.1,0,0,0
,Charlie Villanueva_2011,DET,26,76,27,49,1666,840,            313,            708,44.2,            125,            323,38.7,89,116,76.7,            50,            245,            295,            48,            66,            42,            42,            175,            1452.0,4,0,-137
,Chase Budinger_2011,HOU,23,78,41,37,1738,765,            279,            656,42.5,            89,            274,32.5,118,138,85.5,            52,            229,            281,            127,            67,            41,            18,            114,            1402.7,0,0,142
,Chauncey Billups_2011,NYK,34,72,38,34,2310,1208,            339,            794,42.7,            146,            363,40.2,384,419,91.6,            25,            165,            190,            387,            177,            71,            14,            146,            2094.5,2,0,119
,Chris Andersen_2011,DEN,32,45,29,16,732,250,            82,            137,59.9,            0,            1,0.0,86,135,63.7,            75,            144,            219,            20,            25,            23,            58,            79,            760.8,2,0,90
,Chris Bosh_2011,MIA,27,77,55,22,2795,1438,            524,            1056,49.6,            6,            25,24.0,384,471,81.5,            141,            500,            641,            144,            138,            59,            49,            172,            2609.2,28,0,606
,Chris Douglas-Roberts_2011,MIL,24,44,19,25,884,323,            117,            273,42.9,            15,            46,32.6,74,89,83.1,            7,            81,            88,            50,            35,            29,            13,            73,            594.6,0,0,-23
,Chris Duhon_2011,ORL,28,51,36,15,774,125,            49,            129,38.0,            13,            52,25.0,14,25,56.0,            9,            43,            52,            118,            61,            16,            2,            30,            357.4,0,0,1
,Chris Johnson_2011,POR,25,14,10,4,139,33,            9,            21,42.9,            0,            0,0.0,15,20,75.0,            12,            20,            32,            3,            10,            3,            9,            21,            101.9,0,0,-56
,Chris Kaman_2011,LAC,29,32,11,21,838,397,            177,            376,47.1,            0,            0,0.0,43,57,75.4,            51,            174,            225,            46,            58,            16,            48,            75,            870.0,6,0,-46
,Chris Paul_2011,NOH,26,80,45,35,2880,1268,            430,            928,46.3,            71,            183,38.8,337,384,87.8,            38,            289,            327,            782,            177,            188,            5,            196,            3235.4,32,0,256
,Chris Quinn_2011,SAS,27,41,33,8,292,81,            33,            91,36.3,            11,            37,29.7,4,8,50.0,            3,            22,            25,            42,            12,            5,            1,            29,            180.0,0,0,-36
,Chris Wilcox_2011,DET,28,57,22,35,995,424,            187,            322,58.1,            0,            1,0.0,50,89,56.2,            95,            176,            271,            43,            43,            29,            17,            145,            908.7,3,0,-8
,Christian Eyenga_2011,CLE,22,44,10,34,947,303,            130,            306,42.5,            25,            91,27.5,18,28,64.3,            27,            96,            123,            35,            47,            34,            28,            78,            642.1,0,0,-202
,Chuck Hayes_2011,HOU,28,74,41,33,2079,582,            244,            463,52.7,            0,            2,0.0,94,142,66.2,            219,            380,            599,            202,            86,            79,            49,            200,            1901.8,11,1,209
,Cole Aldrich_2011,OKC,22,18,11,7,141,18,            8,            15,53.3,            0,            0,0.0,2,4,50.0,            13,            22,            35,            4,            8,            5,            7,            30,            94.0,0,0,7
,Corey Brewer_2011,DAL,25,69,22,47,1510,552,            193,            488,39.5,            30,            112,26.8,136,192,70.8,            57,            118,            175,            89,            87,            100,            16,            159,            1156.5,0,0,-130
,Corey Maggette_2011,MIL,31,67,25,42,1401,805,            253,            559,45.3,            28,            78,35.9,271,325,83.4,            44,            197,            241,            84,            127,            21,            5,            175,            1171.2,1,0,-90
,Courtney Lee_2011,HOU,25,81,43,38,1723,672,            253,            576,43.9,            71,            174,40.8,95,120,79.2,            51,            158,            209,            100,            68,            58,            18,            102,            1232.8,0,0,11
,Craig Brackins_2011,PHI,23,3,0,3,33,8,            4,            16,25.0,            0,            5,0.0,0,0,0.0,            2,            2,            4,            1,            0,            1,            0,            3,            17.3,0,0,-11
,Craig Smith_2011,LAC,27,48,17,31,586,258,            104,            188,55.3,            0,            5,0.0,50,68,73.5,            43,            74,            117,            31,            33,            16,            7,            84,            480.9,0,0,-58
,D.J. Augustin_2011,CHA,23,82,34,48,2757,1178,            399,            958,41.6,            111,            333,33.3,269,297,90.6,            38,            187,            225,            498,            155,            54,            3,            152,            2211.0,7,0,-256
,DJ Mbenga_2011,NOH,30,41,20,21,330,59,            23,            49,46.9,            0,            0,0.0,13,18,72.2,            35,            51,            86,            6,            21,            6,            27,            52,            249.2,0,0,-36
,DJ White_2011,CHA,24,47,23,24,685,268,            111,            219,50.7,            0,            2,0.0,46,64,71.9,            43,            115,            158,            19,            14,            12,            20,            77,            568.1,0,0,-34
,DaJuan Summers_2011,DET,23,22,5,17,199,74,            28,            69,40.6,            9,            21,42.9,9,20,45.0,            2,            10,            12,            2,            13,            3,            1,            21,            90.4,0,0,-21
,Daequan Cook_2011,OKC,24,43,30,13,598,239,            79,            181,43.6,            65,            154,42.2,16,20,80.0,            8,            64,            72,            20,            17,            14,            1,            51,            383.4,0,0,77
,Dahntay Jones_2011,IND,30,45,22,23,589,283,            100,            214,46.7,            14,            39,35.9,69,90,76.7,            4,            61,            65,            33,            31,            20,            7,            70,            460.5,0,0,-37
,Damien Wilkins_2011,ATL,31,52,25,27,676,180,            69,            137,50.4,            2,            10,20.0,40,56,71.4,            23,            67,            90,            41,            21,            27,            9,            72,            436.5,0,0,-122
,Damion James_2011,NJN,23,25,7,18,403,110,            46,            103,44.7,            0,            3,0.0,18,28,64.3,            17,            68,            85,            20,            25,            16,            12,            36,            301.0,0,0,-30
,Dan Gadzuric_2011,NJN,33,42,13,29,463,118,            54,            129,41.9,            0,            1,0.0,10,27,37.0,            71,            64,            135,            14,            29,            13,            29,            91,            398.0,0,0,-63
,Daniel Gibson_2011,CLE,25,67,18,49,1865,780,            264,            660,40.0,            118,            293,40.3,134,163,82.2,            24,            153,            177,            201,            80,            48,            21,            154,            1420.9,0,0,-192
,Danilo Gallinari_2011,DEN,22,62,34,28,2104,970,            265,            640,41.4,            103,            293,35.2,337,391,86.2,            59,            246,            305,            104,            83,            51,            27,            144,            1643.0,2,0,67
,Danny Granger_2011,IND,28,79,36,43,2763,1622,            535,            1260,42.5,            157,            407,38.6,395,466,84.8,            87,            338,            425,            203,            206,            89,            62,            213,            2683.5,5,0,-18
,Danny Green_2011,SAS,24,8,5,3,91,41,            17,            35,48.6,            7,            19,36.8,0,0,0.0,            3,            12,            15,            2,            5,            2,            1,            7,            66.0,0,0,18
,Dante Cunningham_2011,CHA,24,78,39,39,1637,482,            218,            472,46.2,            1,            13,7.7,45,62,72.6,            96,            181,            277,            43,            51,            54,            43,            177,            1118.9,3,0,-140
,Darius Songaila_2011,PHI,33,10,4,6,71,16,            7,            15,46.7,            0,            0,0.0,2,4,50.0,            2,            8,            10,            2,            4,            0,            0,            16,            27.0,0,0,-20
,Darko Milicic_2011,MIN,26,69,15,54,1686,606,            271,            578,46.9,            0,            0,0.0,64,115,55.7,            133,            227,            360,            104,            151,            54,            140,            229,            1625.0,5,0,-239
,Darnell Jackson_2011,SAC,25,59,18,41,486,187,            77,            158,48.7,            3,            11,27.3,30,49,61.2,            49,            45,            94,            14,            23,            12,            3,            61,            342.8,0,0,-75
,Darrell Arthur_2011,MEM,23,80,45,35,1608,729,            310,            624,49.7,            0,            6,0.0,109,134,81.3,            115,            227,            342,            53,            88,            52,            63,            228,            1475.9,2,0,39
,Darren Collison_2011,IND,23,79,36,43,2360,1039,            398,            870,45.7,            41,            124,33.1,202,232,87.1,            40,            185,            225,            403,            194,            87,            14,            109,            2022.5,4,0,-136
,David Andersen_2011,NOH,31,40,17,23,373,134,            56,            121,46.3,            8,            23,34.8,14,22,63.6,            20,            64,            84,            13,            22,            5,            9,            40,            274.3,0,0,20
,David Lee_2011,GSW,28,73,35,38,2634,1203,            496,            978,50.7,            1,            3,33.3,210,267,78.7,            217,            497,            714,            233,            170,            74,            31,            211,            2554.3,37,0,-119
,David West_2011,NOH,30,70,40,30,2451,1322,            528,            1040,50.8,            2,            9,22.2,264,327,80.7,            155,            374,            529,            164,            142,            67,            62,            202,            2447.8,16,0,145
,DeAndre Jordan_2011,LAC,22,80,31,49,2047,566,            234,            341,68.6,            0,            1,0.0,98,217,45.2,            207,            368,            575,            42,            101,            41,            142,            255,            1767.0,8,0,-100
,DeJuan Blair_2011,SAS,22,81,60,21,1734,674,            292,            583,50.1,            0,            2,0.0,90,137,65.7,            215,            350,            565,            77,            113,            95,            42,            213,            1765.5,17,0,135
,DeMar DeRozan_2011,TOR,21,82,22,60,2851,1410,            539,            1154,46.7,            5,            52,9.6,327,402,81.3,            75,            240,            315,            148,            144,            85,            31,            217,            2214.0,1,0,-411
,DeMarcus Cousins_2011,SAC,20,81,23,58,2309,1143,            432,            1004,43.0,            3,            18,16.7,276,402,68.7,            217,            482,            699,            204,            268,            85,            68,            332,            2478.8,26,0,-268
,DeMarre Carroll_2011,HOU,24,12,7,5,50,10,            4,            12,33.3,            0,            0,0.0,2,2,100,            2,            6,            8,            4,            0,            1,            1,            5,            31.6,0,0,7
,DeSagana Diop_2011,CHA,29,16,6,10,181,20,            8,            24,33.3,            0,            0,0.0,4,11,36.4,            12,            28,            40,            7,            11,            4,            15,            26,            124.5,0,0,-40
,DeShawn Stevenson_2011,DAL,30,72,49,23,1158,383,            128,            330,38.8,            94,            249,37.8,33,43,76.7,            20,            86,            106,            77,            44,            21,            5,            71,            659.7,0,0,31
,Delonte West_2011,BOS,27,24,13,11,453,135,            55,            120,45.8,            12,            33,36.4,13,15,86.7,            6,            31,            37,            64,            30,            20,            10,            29,            335.4,0,0,-87
,Derek Fisher_2011,LAL,36,82,57,25,2297,558,            206,            529,38.9,            63,            159,39.6,83,103,80.6,            14,            138,            152,            224,            70,            99,            8,            192,            1327.4,0,0,447
,Deron Williams_2011,NJN,27,65,33,32,2465,1309,            428,            975,43.9,            105,            317,33.1,348,412,84.5,            40,            220,            260,            667,            230,            79,            15,            190,            2673.5,34,0,-119
,Derrick Brown_2011,NYK,23,49,22,27,575,185,            74,            131,56.5,            5,            10,50.0,32,60,53.3,            41,            58,            99,            33,            35,            20,            10,            59,            408.3,0,0,-43
,Derrick Caracter_2011,LAL,23,41,29,12,215,81,            32,            66,48.5,            0,            0,0.0,17,23,73.9,            19,            24,            43,            7,            19,            4,            10,            47,            166.1,0,0,-56
,Derrick Favors_2011,UTA,19,78,25,53,1536,533,            215,            416,51.7,            0,            0,0.0,103,173,59.5,            171,            241,            412,            39,            77,            29,            68,            246,            1299.9,4,0,-234
,Derrick Rose_2011,CHI,22,81,62,19,3026,2026,            711,            1597,44.5,            128,            385,33.2,476,555,85.8,            81,            249,            330,            623,            278,            85,            51,            136,            3486.5,23,1,500
,Devin Ebanks_2011,LAL,21,20,15,5,118,62,            21,            51,41.2,            2,            5,40.0,18,23,78.3,            15,            12,            27,            2,            6,            4,            5,            7,            118.4,0,0,-42
,Devin Harris_2011,UTA,28,71,24,47,2254,1079,            343,            813,42.2,            58,            180,32.2,335,402,83.3,            17,            152,            169,            503,            207,            70,            7,            163,            2060.3,9,0,-208
,Dexter Pittman_2011,MIA,23,2,2,0,11,2,            1,            3,33.3,            0,            0,0.0,0,0,0.0,            1,            2,            3,            0,            2,            0,            0,            2,            3.6,0,0,8
,Dirk Nowitzki_2011,DAL,33,73,55,18,2504,1681,            610,            1179,51.7,            66,            168,39.3,395,443,89.2,            50,            463,            513,            190,            137,            38,            47,            172,            2699.6,16,0,535
,Dominic McGuire_2011,CHA,25,52,18,34,760,174,            72,            182,39.6,            0,            2,0.0,30,39,76.9,            63,            136,            199,            43,            25,            10,            33,            94,            581.3,1,0,-75
,Dominique Jones_2011,DAL,22,18,10,8,135,42,            14,            45,31.1,            0,            4,0.0,14,17,82.4,            6,            19,            25,            19,            10,            5,            3,            7,            114.5,0,0,-21
,Donte Greene_2011,SAC,23,69,21,48,1127,400,            156,            386,40.4,            45,            154,29.2,43,65,66.2,            49,            98,            147,            48,            60,            36,            20,            88,            756.4,1,0,-113
,Dorell Wright_2011,GSW,25,82,36,46,3147,1344,            485,            1146,42.3,            194,            516,37.6,180,228,78.9,            88,            343,            431,            242,            133,            124,            63,            171,            2652.2,7,0,-132
,Drew Gooden_2011,MIL,29,35,14,21,860,396,            156,            362,43.1,            3,            20,15.0,81,102,79.4,            73,            165,            238,            47,            46,            21,            18,            98,            823.1,10,1,-37
,Dwight Howard_2011,ORL,25,78,51,27,2935,1784,            619,            1044,59.3,            0,            7,0.0,546,916,59.6,            309,            789,            1098,            107,            279,            107,            186,            258,            3862.1,66,0,497
,Dwyane Wade_2011,MIA,29,76,54,22,2823,1941,            692,            1384,50.0,            63,            206,30.6,494,652,75.8,            123,            362,            485,            346,            237,            111,            87,            197,            3399.0,10,1,574
,Earl Barron_2011,POR,29,21,10,11,306,79,            32,            99,32.3,            0,            0,0.0,15,24,62.5,            32,            44,            76,            11,            16,            8,            6,            46,            212.7,0,0,-34
,Earl Boykins_2011,MIL,35,57,23,34,862,408,            156,            352,44.3,            27,            71,38.0,69,82,84.1,            15,            40,            55,            141,            52,            38,            3,            43,            756.5,0,0,41
,Earl Clark_2011,ORL,23,42,28,14,464,163,            68,            158,43.0,            0,            5,0.0,27,47,57.4,            37,            64,            101,            9,            28,            8,            18,            45,            347.7,0,0,-55
,Earl Watson_2011,UTA,32,80,37,43,1567,343,            126,            307,41.0,            36,            107,33.6,55,82,67.1,            52,            130,            182,            278,            116,            61,            17,            146,            1096.4,1,0,9
,Ed Davis_2011,TOR,22,65,16,49,1602,501,            215,            373,57.6,            0,            0,0.0,71,128,55.5,            168,            294,            462,            40,            48,            39,            67,            183,            1385.4,13,0,-341
,Eddie House_2011,MIA,33,56,39,17,978,362,            128,            321,39.9,            68,            175,38.9,38,40,95.0,            9,            83,            92,            62,            29,            32,            3,            68,            641.4,0,0,105
,Eduardo Najera_2011,CHA,34,31,14,17,372,69,            26,            72,36.1,            11,            34,32.4,6,11,54.5,            14,            30,            44,            20,            13,            11,            6,            52,            189.8,0,0,10
,Ekpe Udoh_2011,GSW,24,58,28,30,1030,236,            97,            222,43.7,            0,            0,0.0,42,64,65.6,            80,            101,            181,            40,            48,            22,            86,            144,            789.2,0,0,105
,Elton Brand_2011,PHI,32,81,41,40,2809,1217,            502,            981,51.2,            0,            1,0.0,213,273,78.0,            237,            439,            676,            120,            101,            92,            106,            244,            2701.2,24,0,135
,Emeka Okafor_2011,NOH,28,72,43,29,2287,745,            300,            524,57.3,            0,            1,0.0,145,258,56.2,            230,            454,            684,            42,            119,            40,            127,            230,            2010.8,23,0,144
,Eric Bledsoe_2011,LAC,21,81,32,49,1841,543,            206,            486,42.4,            32,            116,27.6,99,133,74.4,            68,            155,            223,            289,            194,            92,            26,            130,            1404.1,1,0,-219
