,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
,Byron Mullens_2013,CHA,24,53,13,40,1428,564,            217,            563,38.5,            66,            208,31.7,64,99,64.6,            71,            266,            337,            81,            74,            34,            32,            110,            1213.9,8,0,-419
,C.J. Watson_2013,BKN,29,80,47,33,1521,543,            192,            459,41.8,            88,            214,41.1,71,91,78.0,            38,            107,            145,            161,            69,            66,            12,            123,            1123.5,0,0,23
,CJ Miles_2013,CLE,26,65,19,46,1364,729,            255,            614,41.5,            126,            328,38.4,93,107,86.9,            24,            150,            174,            63,            69,            49,            17,            138,            1161.3,0,0,-85
,Carl Landry_2013,GSW,29,81,46,35,1876,874,            325,            602,54.0,            1,            3,33.3,223,273,81.7,            180,            303,            483,            65,            115,            35,            31,            190,            1634.1,7,0,-12
,Carlos Boozer_2013,CHI,31,79,43,36,2546,1281,            544,            1140,47.7,            0,            2,0.0,193,264,73.1,            175,            596,            771,            179,            176,            66,            28,            239,            2580.7,44,0,-74
,Carlos Delfino_2013,HOU,30,67,38,29,1689,708,            251,            620,40.5,            158,            421,37.5,48,56,85.7,            18,            202,            220,            135,            72,            68,            9,            114,            1333.5,0,0,247
,Carmelo Anthony_2013,NYK,29,67,47,20,2482,1920,            669,            1489,44.9,            157,            414,37.9,425,512,83.0,            134,            326,            460,            171,            175,            52,            32,            205,            2805.5,10,0,308
,Caron Butler_2013,LAC,33,78,55,23,1879,813,            305,            720,42.4,            128,            330,38.8,75,90,83.3,            41,            182,            223,            78,            72,            51,            11,            139,            1311.6,0,0,253
,Cartier Martin_2013,WAS,28,41,8,33,694,270,            96,            252,38.1,            58,            146,39.7,20,28,71.4,            11,            89,            100,            20,            32,            19,            6,            58,            463.0,0,0,-47
,Chandler Parsons_2013,HOU,24,76,42,34,2758,1177,            456,            939,48.6,            152,            395,38.5,113,155,72.9,            79,            325,            404,            269,            147,            75,            32,            148,            2239.3,8,0,150
,Charles Jenkins_2013,PHI,24,59,29,30,441,111,            49,            121,40.5,            1,            2,50.0,12,22,54.5,            8,            24,            32,            44,            21,            15,            2,            22,            245.4,0,0,-34
,Charlie Villanueva_2013,DET,28,69,26,43,1092,467,            175,            464,37.7,            90,            259,34.7,27,49,55.1,            49,            192,            241,            54,            39,            31,            39,            96,            1008.2,2,0,-90
,Chase Budinger_2013,MIN,25,23,12,11,508,216,            79,            191,41.4,            26,            81,32.1,32,42,76.2,            15,            56,            71,            25,            23,            14,            7,            29,            378.7,0,0,21
,Chauncey Billups_2013,LAC,36,22,16,6,418,184,            53,            132,40.2,            33,            90,36.7,45,48,93.8,            2,            30,            32,            49,            26,            12,            1,            25,            308.9,0,0,46
,Chris Andersen_2013,MIA,34,42,39,3,624,207,            71,            123,57.7,            2,            3,66.7,63,93,67.7,            57,            115,            172,            17,            24,            16,            44,            89,            594.9,0,0,96
,Chris Bosh_2013,MIA,29,74,58,16,2454,1232,            485,            907,53.5,            21,            74,28.4,241,302,79.8,            131,            370,            501,            123,            128,            66,            101,            168,            2390.7,15,0,474
,Chris Copeland_2013,NYK,29,56,38,18,862,486,            182,            380,47.9,            59,            140,42.1,63,83,75.9,            34,            85,            119,            27,            50,            16,            12,            104,            703.3,0,0,56
,Chris Douglas-Roberts_2013,DAL,26,6,1,5,63,17,            5,            14,35.7,            0,            4,0.0,7,10,70.0,            0,            5,            5,            4,            1,            2,            0,            4,            34.0,0,0,-13
,Chris Duhon_2013,LAL,30,46,23,23,820,133,            47,            123,38.2,            33,            91,36.3,6,13,46.2,            11,            57,            68,            133,            40,            20,            1,            56,            437.1,1,0,-8
,Chris Johnson_2013,MIN,27,30,8,22,284,117,            48,            75,64.0,            0,            0,0.0,21,34,61.8,            20,            40,            60,            8,            13,            7,            28,            49,            293.0,0,0,-24
,Chris Johnson_2013,MEM,23,8,4,4,102,29,            11,            25,44.0,            6,            18,33.3,1,2,50.0,            5,            6,            11,            2,            3,            4,            0,            5,            54.2,0,0,36
,Chris Kaman_2013,DAL,31,66,31,35,1363,693,            313,            617,50.7,            0,            1,0.0,67,85,78.8,            97,            275,            372,            51,            103,            29,            52,            141,            1355.9,3,0,-128
,Chris Paul_2013,LAC,28,70,50,20,2335,1186,            412,            856,48.1,            76,            232,32.8,286,323,88.5,            53,            209,            262,            678,            159,            169,            10,            143,            2895.4,31,0,432
,Chris Quinn_2013,CLE,29,7,0,7,78,10,            4,            16,25.0,            0,            5,0.0,2,2,100,            1,            1,            2,            9,            6,            3,            0,            4,            28.9,0,0,11
,Chris Singleton_2013,WAS,23,57,17,40,924,231,            92,            241,38.2,            7,            36,19.4,40,70,57.1,            51,            133,            184,            37,            45,            38,            24,            124,            648.3,1,0,-90
,Chris Wilcox_2013,BOS,30,61,33,28,829,259,            110,            153,71.9,            0,            1,0.0,39,58,67.2,            55,            125,            180,            22,            34,            32,            28,            125,            654.0,0,0,-46
,Chris Wright_2013,DAL,23,3,2,1,4,2,            1,            2,50.0,            0,            0,0.0,0,0,0.0,            0,            0,            0,            0,            1,            0,            0,            0,            1.0,0,0,-8
,Chuck Hayes_2013,SAC,30,74,27,47,1209,198,            84,            190,44.2,            0,            1,0.0,30,48,62.5,            113,            186,            299,            112,            44,            31,            18,            114,            827.8,0,0,-28
,Cole Aldrich_2013,SAC,24,45,20,25,388,100,            44,            80,55.0,            0,            0,0.0,12,20,60.0,            30,            90,            120,            9,            23,            5,            23,            60,            318.5,2,0,9
,Corey Brewer_2013,DEN,27,82,57,25,2003,990,            375,            883,42.5,            91,            307,29.6,149,216,69.0,            55,            180,            235,            124,            102,            118,            23,            154,            1779.0,0,0,149
,Corey Maggette_2013,DET,33,18,7,11,257,95,            27,            76,35.5,            5,            21,23.8,36,48,75.0,            5,            20,            25,            19,            17,            6,            2,            42,            160.5,0,0,-17
,Cory Higgins_2013,CHA,24,6,3,3,32,14,            6,            19,31.6,            1,            5,20.0,1,2,50.0,            1,            2,            3,            5,            0,            3,            0,            5,            34.1,0,0,-7
,Cory Joseph_2013,SAS,21,28,19,9,388,126,            51,            110,46.4,            6,            21,28.6,18,21,85.7,            12,            40,            52,            53,            21,            15,            4,            25,            303.9,0,0,-6
,Courtney Lee_2013,BOS,27,78,40,38,1941,612,            246,            530,46.4,            58,            156,37.2,62,72,86.1,            31,            159,            190,            143,            84,            89,            21,            139,            1300.5,0,0,-93
,D.J. Augustin_2013,IND,25,76,45,31,1226,356,            103,            294,35.0,            67,            190,35.3,83,99,83.8,            20,            71,            91,            170,            68,            34,            3,            64,            763.2,0,0,-37
,DJ White_2013,BOS,26,12,4,8,86,29,            12,            23,52.2,            0,            0,0.0,5,9,55.6,            4,            9,            13,            4,            2,            1,            6,            5,            69.6,0,0,27
,DaJuan Summers_2013,LAC,25,2,1,1,7,2,            1,            4,25.0,            0,            0,0.0,0,0,0.0,            0,            2,            2,            1,            0,            0,            0,            0,            5.9,0,0,0
,Daequan Cook_2013,CHI,26,49,25,24,441,137,            51,            167,30.5,            26,            91,28.6,9,12,75.0,            7,            54,            61,            19,            15,            8,            7,            26,            268.7,0,0,-42
,Dahntay Jones_2013,ATL,32,78,35,43,1017,262,            82,            222,36.9,            11,            49,22.4,87,113,77.0,            24,            77,            101,            48,            38,            22,            6,            119,            501.2,0,0,-99
,Damian Lillard_2013,POR,22,82,33,49,3167,1562,            553,            1288,42.9,            185,            503,36.8,271,321,84.4,            42,            215,            257,            531,            243,            74,            19,            172,            2702.9,7,0,-62
,Damien Wilkins_2013,PHI,33,61,22,39,1095,388,            145,            316,45.9,            17,            51,33.3,81,109,74.3,            32,            73,            105,            91,            49,            37,            18,            98,            766.5,0,0,-137
,Damion James_2013,BKN,25,2,2,0,0,0,            0,            0,0.0,            0,            0,0.0,0,0,0.0,            0,            1,            1,            0,            0,            0,            0,            0,            1.2,0,0,-1
,Daniel Gibson_2013,CLE,27,46,11,35,919,250,            84,            247,34.0,            56,            163,34.4,26,37,70.3,            5,            55,            60,            82,            31,            30,            4,            89,            516.0,0,0,-204
,Daniel Orton_2013,OKC,22,13,10,3,104,33,            12,            26,46.2,            0,            0,0.0,9,17,52.9,            13,            13,            26,            4,            4,            4,            3,            13,            87.2,0,0,-15
,Danilo Gallinari_2013,DEN,24,71,50,21,2309,1149,            364,            871,41.8,            135,            362,37.3,286,348,82.2,            65,            302,            367,            176,            111,            64,            36,            130,            2042.4,2,0,334
,Danny Granger_2013,IND,30,5,4,1,74,27,            10,            35,28.6,            2,            10,20.0,5,8,62.5,            3,            6,            9,            3,            4,            2,            1,            6,            47.3,0,0,-16
,Danny Green_2013,SAS,26,80,57,23,2201,838,            297,            663,44.8,            177,            413,42.9,67,79,84.8,            36,            208,            244,            141,            94,            92,            54,            124,            1686.3,0,0,313
,Dante Cunningham_2013,MIN,26,80,30,50,2010,695,            314,            671,46.8,            0,            6,0.0,67,103,65.0,            142,            266,            408,            67,            56,            84,            38,            153,            1595.1,3,0,-98
,Darius Johnson-Odom_2013,LAL,23,4,4,0,6,0,            0,            4,0.0,            0,            1,0.0,0,0,0.0,            1,            3,            4,            1,            0,            0,            0,            0,            6.3,0,0,-8
,Darius Miller_2013,NOH,23,52,14,38,694,118,            44,            108,40.7,            22,            56,39.3,8,8,100,            8,            70,            78,            44,            23,            17,            12,            89,            341.6,0,0,-58
,Darius Morris_2013,LAL,22,48,23,25,683,194,            73,            188,38.8,            24,            66,36.4,24,37,64.9,            24,            33,            57,            76,            45,            21,            2,            58,            400.4,0,0,-15
,Darko Milicic_2013,BOS,28,1,0,1,5,0,            0,            1,0.0,            0,            0,0.0,0,0,0.0,            0,            1,            1,            0,            2,            0,            0,            1,            -0.8,0,0,-3
,Darrell Arthur_2013,MEM,25,59,37,22,970,362,            162,            359,45.1,            5,            18,27.8,33,46,71.7,            68,            101,            169,            33,            43,            24,            33,            126,            742.3,0,0,-102
,Darren Collison_2013,DAL,25,81,41,40,2372,972,            341,            724,47.1,            48,            136,35.3,242,275,88.0,            31,            188,            219,            415,            173,            100,            8,            139,            2008.3,3,0,-82
,David Lee_2013,GSW,30,79,46,33,2907,1459,            602,            1160,51.9,            0,            4,0.0,255,320,79.7,            218,            668,            886,            279,            207,            67,            22,            246,            3000.7,56,1,177
,David West_2013,IND,32,73,43,30,2435,1250,            502,            1009,49.8,            4,            19,21.1,242,315,76.8,            145,            418,            563,            213,            157,            74,            69,            149,            2517.1,16,1,367
,DeAndre Jordan_2013,LAC,24,82,56,26,2010,724,            314,            488,64.3,            0,            0,0.0,96,249,38.6,            210,            384,            594,            28,            100,            48,            112,            192,            1858.8,12,0,274
,DeAndre Liggins_2013,OKC,25,39,30,9,290,58,            21,            47,44.7,            7,            19,36.8,9,18,50.0,            13,            40,            53,            15,            14,            18,            3,            33,            193.1,0,0,-28
,DeJuan Blair_2013,SAS,24,61,44,17,851,328,            142,            271,52.4,            0,            1,0.0,44,70,62.9,            66,            164,            230,            45,            49,            37,            10,            112,            763.5,1,0,-23
,DeMar DeRozan_2013,TOR,23,82,34,48,3013,1485,            548,            1231,44.5,            34,            120,28.3,355,427,83.1,            48,            272,            320,            204,            151,            76,            24,            173,            2324.0,0,0,-112
,DeMarcus Cousins_2013,SAC,22,75,26,49,2289,1280,            482,            1036,46.5,            4,            22,18.2,312,423,73.8,            222,            524,            746,            199,            225,            108,            55,            269,            2737.7,35,1,-299
,DeMarre Carroll_2013,UTA,26,66,34,32,1111,393,            149,            324,46.0,            20,            70,28.6,75,98,76.5,            87,            101,            188,            61,            34,            58,            24,            119,            922.1,0,0,117
,DeQuan Jones_2013,ORL,23,63,14,49,803,233,            95,            218,43.6,            9,            35,25.7,34,51,66.7,            17,            88,            105,            16,            30,            19,            22,            55,            476.0,0,0,-179
,DeSagana Diop_2013,CHA,31,22,3,19,226,16,            8,            27,29.6,            0,            1,0.0,0,1,0.0,            10,            41,            51,            13,            8,            5,            16,            19,            151.7,0,0,-26
,DeShawn Stevenson_2013,ATL,32,56,30,26,1158,284,            98,            262,37.4,            76,            209,36.4,12,23,52.2,            18,            104,            122,            52,            23,            29,            6,            69,            590.4,0,0,-54
,Derek Fisher_2013,OKC,38,33,22,11,575,175,            55,            161,34.2,            30,            80,37.5,35,38,92.1,            2,            35,            37,            47,            30,            19,            3,            55,            325.9,0,0,65
,Deron Williams_2013,BKN,29,78,46,32,2842,1476,            495,            1124,44.0,            169,            447,37.8,317,369,85.9,            29,            203,            232,            604,            218,            75,            30,            194,            2757.4,21,0,168
,Derrick Favors_2013,UTA,21,77,40,37,1787,727,            274,            568,48.2,            0,            5,0.0,179,260,68.8,            184,            362,            546,            75,            129,            67,            130,            247,            1956.7,9,0,-6
,Derrick Williams_2013,MIN,22,78,29,49,1916,933,            338,            786,43.0,            65,            196,33.2,192,272,70.6,            96,            334,            430,            46,            101,            44,            37,            127,            1660.0,8,0,-197
,Devin Ebanks_2013,LAL,23,19,8,11,197,65,            24,            73,32.9,            6,            22,27.3,11,14,78.6,            10,            31,            41,            10,            11,            3,            1,            23,            130.2,0,0,-22
,Devin Harris_2013,ATL,30,58,35,23,1421,577,            194,            443,43.8,            77,            230,33.5,112,154,72.7,            6,            110,            116,            197,            88,            64,            13,            103,            1154.7,0,0,156
,Dexter Pittman_2013,MEM,25,11,9,2,32,8,            4,            11,36.4,            0,            0,0.0,0,3,0.0,            7,            5,            12,            0,            3,            0,            0,            8,            19.4,0,0,-29
,Diante Garrett_2013,PHX,24,19,3,16,149,40,            16,            49,32.7,            3,            15,20.0,5,10,50.0,            5,            10,            15,            31,            16,            10,            0,            5,            118.5,0,0,-47
,Dion Waiters_2013,CLE,21,61,20,41,1756,894,            336,            815,41.2,            63,            203,31.0,159,213,74.6,            22,            127,            149,            183,            121,            59,            16,            113,            1451.3,0,0,-154
,Dirk Nowitzki_2013,DAL,35,53,28,25,1661,917,            343,            728,47.1,            65,            157,41.4,166,193,86.0,            37,            326,            363,            132,            70,            38,            37,            93,            1705.6,6,0,56
,Dominic McGuire_2013,IND,27,26,7,19,387,51,            24,            56,42.9,            0,            0,0.0,3,10,30.0,            19,            59,            78,            20,            12,            13,            11,            39,            234.6,0,0,-101
,Dominique Jones_2013,DAL,24,29,9,20,338,116,            40,            109,36.7,            1,            9,11.1,35,53,66.0,            18,            27,            45,            83,            38,            14,            2,            29,            304.5,0,0,-22
,Donald Sloan_2013,NOH,25,23,6,17,263,81,            27,            78,34.6,            7,            19,36.8,20,25,80.0,            3,            25,            28,            38,            14,            5,            0,            17,            172.6,0,0,-67
,Donatas Motiejunas_2013,HOU,22,44,27,17,538,250,            97,            213,45.5,            24,            83,28.9,32,51,62.7,            36,            57,            93,            31,            37,            7,            10,            73,            422.1,0,0,39
,Dorell Wright_2013,PHI,27,79,32,47,1783,729,            237,            599,39.6,            135,            361,37.4,120,141,85.1,            42,            260,            302,            150,            64,            62,            35,            98,            1543.4,0,0,-177
,Doron Lamb_2013,ORL,21,47,16,31,578,154,            60,            163,36.8,            14,            37,37.8,20,34,58.8,            8,            38,            46,            32,            26,            13,            0,            52,            270.2,0,0,-83
,Draymond Green_2013,GSW,23,79,45,34,1061,227,            84,            257,32.7,            14,            67,20.9,45,55,81.8,            58,            202,            260,            53,            51,            42,            25,            159,            768.5,0,0,-79
,Drew Gooden_2013,MIL,31,16,9,7,151,52,            20,            61,32.8,            1,            5,20.0,11,16,68.8,            13,            18,            31,            6,            9,            5,            6,            21,            122.2,0,0,-16
,Dwight Howard_2013,LAL,27,76,42,34,2722,1296,            470,            813,57.8,            1,            6,16.7,355,721,49.2,            251,            694,            945,            108,            225,            84,            186,            291,            3177.0,48,0,138
,Dwyane Wade_2013,MIA,31,69,55,14,2391,1463,            569,            1093,52.1,            17,            66,25.8,308,425,72.5,            86,            258,            344,            352,            194,            128,            56,            140,            2761.8,4,0,571
,E'Twaun Moore_2013,ORL,24,75,19,56,1682,588,            237,            598,39.6,            67,            197,34.0,47,59,79.7,            48,            119,            167,            206,            105,            51,            23,            122,            1214.4,1,0,-304
,Earl Barron_2013,NYK,31,12,1,11,158,39,            18,            51,35.3,            0,            0,0.0,3,7,42.9,            22,            39,            61,            5,            11,            5,            6,            24,            141.7,1,0,-18
,Earl Clark_2013,LAL,25,59,37,22,1363,428,            170,            386,44.0,            35,            104,33.7,53,76,69.7,            82,            243,            325,            65,            62,            36,            44,            102,            1093.5,11,0,-81
,Earl Watson_2013,UTA,34,48,24,24,829,96,            37,            120,30.8,            5,            28,17.9,17,25,68.0,            23,            64,            87,            190,            69,            40,            8,            94,            560.4,0,0,-51
,Ed Davis_2013,MEM,24,81,43,38,1631,623,            260,            482,53.9,            0,            0,0.0,103,167,61.7,            152,            308,            460,            63,            63,            38,            85,            191,            1575.5,9,0,-34
,Eddy Curry_2013,DAL,30,2,1,1,25,9,            4,            8,50.0,            0,            0,0.0,1,4,25.0,            2,            2,            4,            0,            3,            0,            0,            7,            10.8,0,0,6
,Ekpe Udoh_2013,MIL,26,76,36,40,1312,323,            117,            269,43.5,            0,            1,0.0,89,119,74.8,            113,            138,            251,            43,            43,            39,            85,            139,            1017.7,1,0,-52
,Elton Brand_2013,DAL,34,72,35,37,1527,518,            226,            478,47.3,            0,            1,0.0,66,93,71.0,            130,            300,            430,            70,            57,            50,            90,            192,            1502.0,8,0,-60
,Emeka Okafor_2013,WAS,30,79,27,52,2052,765,            328,            687,47.7,            0,            0,0.0,109,191,57.1,            199,            493,            692,            93,            107,            45,            77,            145,            1993.9,20,0,-48
,Enes Kanter_2013,UTA,21,70,35,35,1078,506,            206,            379,54.4,            1,            1,100,93,117,79.5,            135,            169,            304,            31,            101,            28,            32,            116,            996.3,2,0,116
