,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
,Anderson Varejao_2008,CLE,25,48,28,20,1319,321,            136,            295,46.1,            0,            2,0.0,49,82,59.8,            134,            265,            399,            53,            59,            37,            26,            134,            1009.3,6,0,75
,Andray Blatche_2008,WAS,21,82,43,39,1675,618,            254,            536,47.4,            3,            13,23.1,107,154,69.5,            164,            261,            425,            92,            112,            53,            114,            258,            1655.0,9,0,-240
,Andre Barrett_2008,LAC,26,4,0,4,25,6,            2,            5,40.0,            1,            3,33.3,1,2,50.0,            0,            1,            1,            7,            1,            0,            0,            1,            16.7,0,0,-17
,Andre Brown_2008,MEM,27,33,8,25,286,100,            39,            78,50.0,            0,            0,0.0,22,49,44.9,            37,            55,            92,            8,            14,            7,            4,            38,            241.4,2,0,-61
,Andre Iguodala_2008,PHI,24,82,40,42,3242,1630,            582,            1277,45.6,            101,            307,32.9,365,506,72.1,            85,            361,            446,            391,            214,            171,            49,            187,            3197.7,8,0,9
,Andre Miller_2008,PHI,32,82,40,42,3016,1398,            569,            1156,49.2,            3,            34,8.8,257,333,77.2,            95,            229,            324,            565,            206,            105,            6,            181,            2761.3,14,0,-65
,Andre Owens_2008,IND,27,31,12,19,392,123,            40,            107,37.4,            18,            40,45.0,25,34,73.5,            13,            34,            47,            47,            24,            13,            3,            37,            273.9,0,0,-15
,Andrea Bargnani_2008,TOR,22,78,39,39,1861,792,            280,            725,38.6,            90,            261,34.5,142,169,84.0,            50,            238,            288,            89,            88,            23,            37,            211,            1363.1,1,0,123
,Andrei Kirilenko_2008,UTA,27,72,47,25,2217,792,            275,            544,50.6,            44,            116,37.9,198,257,77.0,            121,            218,            339,            285,            140,            86,            109,            165,            2071.3,4,1,398
,Andres Nocioni_2008,CHI,28,82,33,49,2021,1080,            379,            877,43.2,            126,            346,36.4,196,243,80.7,            48,            294,            342,            95,            133,            25,            43,            245,            1703.9,1,0,-122
,Andrew Bogut_2008,MIL,23,78,26,52,2720,1119,            465,            910,51.1,            0,            7,0.0,189,322,58.7,            245,            518,            763,            199,            172,            64,            135,            254,            2758.1,38,0,-349
,Andrew Bynum_2008,LAL,20,35,24,11,1008,460,            189,            297,63.6,            0,            0,0.0,82,118,69.5,            105,            251,            356,            61,            52,            12,            72,            98,            1178.7,18,0,238
,Andris Biedrins_2008,GSW,22,76,44,32,2078,796,            340,            543,62.6,            0,            0,0.0,116,187,62.0,            256,            488,            744,            75,            85,            56,            94,            262,            2166.3,27,0,208
,Anfernee Hardaway_2008,MIA,36,16,4,12,325,60,            22,            60,36.7,            8,            19,42.1,8,9,88.9,            3,            32,            35,            35,            13,            19,            1,            24,            201.5,0,0,-32
,Antawn Jamison_2008,WAS,32,79,41,38,3061,1689,            618,            1417,43.6,            120,            354,33.9,333,438,76.0,            215,            591,            806,            120,            113,            106,            34,            195,            3143.2,44,0,196
,Anthony Carter_2008,DEN,33,70,42,28,1960,545,            218,            476,45.8,            45,            129,34.9,64,85,75.3,            27,            173,            200,            388,            124,            107,            28,            172,            1648.0,4,0,2
,Anthony Johnson_2008,SAC,33,69,32,37,1530,387,            155,            355,43.7,            42,            93,45.2,35,43,81.4,            22,            115,            137,            262,            84,            52,            9,            115,            1043.4,4,0,-101
,Anthony Parker_2008,TOR,33,82,41,41,2634,1025,            395,            829,47.6,            133,            304,43.8,102,125,81.6,            50,            284,            334,            183,            87,            79,            17,            157,            1901.3,0,0,170
,Antoine Walker_2008,MIN,31,46,10,36,892,368,            136,            375,36.3,            61,            188,32.4,35,66,53.0,            56,            112,            168,            45,            46,            33,            8,            80,            714.1,1,0,-85
,Antoine Wright_2008,DAL,24,56,26,30,1231,350,            136,            329,41.3,            32,            110,29.1,46,67,68.7,            40,            107,            147,            80,            50,            28,            21,            127,            743.4,0,0,-178
,Antonio Daniels_2008,WAS,33,71,40,31,2161,597,            205,            447,45.9,            17,            74,23.0,170,219,77.6,            23,            180,            203,            340,            91,            69,            2,            78,            1472.6,3,0,12
,Antonio McDyess_2008,DET,33,78,57,21,2285,683,            293,            600,48.8,            0,            2,0.0,97,156,62.2,            204,            462,            666,            89,            75,            61,            53,            246,            1882.7,16,0,307
,Arron Afflalo_2008,DET,22,75,55,20,970,276,            99,            241,41.1,            10,            48,20.8,68,87,78.2,            36,            101,            137,            52,            34,            31,            8,            83,            601.4,0,0,120
,Austin Croshere_2008,GSW,33,44,26,18,457,173,            61,            137,44.5,            22,            61,36.1,29,32,90.6,            33,            71,            104,            30,            22,            8,            6,            60,            362.8,0,0,4
,Awvee Storey_2008,MIL,31,26,4,22,258,92,            39,            89,43.8,            0,            7,0.0,14,29,48.3,            31,            23,            54,            16,            10,            7,            1,            41,            194.8,0,0,-57
,Baron Davis_2008,GSW,29,82,48,34,3196,1791,            650,            1526,42.6,            173,            525,33.0,318,424,75.0,            96,            289,            385,            623,            232,            191,            43,            247,            3657.5,18,3,242
,Ben Gordon_2008,CHI,25,72,29,43,2291,1336,            464,            1069,43.4,            142,            346,41.0,266,293,90.8,            40,            181,            221,            213,            150,            55,            8,            171,            1959.7,0,0,-231
,Ben Wallace_2008,CLE,33,72,31,41,2205,348,            138,            352,39.2,            0,            4,0.0,72,169,42.6,            234,            370,            604,            105,            67,            88,            117,            121,            1778.3,4,0,-130
,Beno Udrih_2008,SAC,25,65,31,34,2080,834,            328,            708,46.3,            53,            137,38.7,125,147,85.0,            34,            183,            217,            282,            148,            56,            10,            138,            1567.4,3,0,-22
,Billy Thomas_2008,CLE,32,11,7,4,42,14,            4,            17,23.5,            4,            16,25.0,2,2,100,            0,            2,            2,            0,            4,            1,            0,            4,            15.4,0,0,-3
,Blake Ahearn_2008,MIA,24,12,1,11,177,70,            15,            57,26.3,            10,            34,29.4,30,31,96.8,            1,            18,            19,            19,            16,            6,            0,            20,            123.3,0,0,-76
,Bo Outlaw_2008,ORL,37,2,2,0,7,4,            2,            3,66.7,            0,            0,0.0,0,0,0.0,            0,            0,            0,            0,            1,            0,            0,            1,            3.0,0,0,-4
,Bobby Jackson_2008,HOU,35,72,52,20,1389,553,            204,            506,40.3,            81,            226,35.8,64,81,79.0,            33,            148,            181,            139,            59,            45,            5,            96,            1069.7,0,0,149
,Bobby Jones_2008,DEN,24,47,25,22,530,178,            60,            140,42.9,            18,            53,34.0,40,51,78.4,            29,            63,            92,            28,            28,            15,            3,            85,            356.4,1,0,-74
,Bobby Simmons_2008,MIL,28,70,24,46,1521,531,            209,            496,42.1,            60,            171,35.1,53,70,75.7,            67,            159,            226,            80,            78,            50,            5,            140,            1009.2,0,0,-217
,Bonzi Wells_2008,NOH,31,73,44,29,1561,662,            252,            569,44.3,            12,            50,24.0,146,227,64.3,            84,            247,            331,            97,            103,            75,            32,            157,            1422.7,6,0,25
,Boris Diaw_2008,PHX,26,82,55,27,2308,725,            308,            646,47.7,            13,            41,31.7,96,129,74.4,            97,            281,            378,            317,            155,            61,            39,            166,            1799.1,4,0,160
,Bostjan Nachbar_2008,NJN,27,75,33,42,1660,738,            245,            609,40.2,            94,            262,35.9,154,196,78.6,            56,            204,            260,            88,            85,            44,            21,            182,            1292.0,1,0,-269
,Brad Miller_2008,SAC,32,72,35,37,2513,964,            337,            728,46.3,            28,            90,31.1,262,309,84.8,            167,            514,            681,            264,            164,            69,            74,            247,            2442.2,29,0,86
,Brandan Wright_2008,GSW,20,38,22,16,376,151,            62,            112,55.4,            0,            0,0.0,27,40,67.5,            38,            61,            99,            9,            13,            6,            22,            36,            354.3,0,0,-28
,Brandon Bass_2008,DAL,23,79,48,31,1556,654,            246,            493,49.9,            0,            4,0.0,162,197,82.2,            120,            227,            347,            58,            82,            22,            48,            150,            1285.4,3,0,-43
,Brandon Roy_2008,POR,23,74,40,34,2792,1416,            531,            1170,45.4,            73,            215,34.0,281,373,75.3,            81,            267,            348,            430,            136,            79,            16,            147,            2627.6,10,1,28
,Brendan Haywood_2008,WAS,28,80,41,39,2228,848,            316,            599,52.8,            0,            0,0.0,216,294,73.5,            273,            303,            576,            71,            108,            31,            133,            216,            2029.7,16,0,84
,Brent Barry_2008,SAS,36,31,22,9,554,221,            77,            160,48.1,            48,            112,42.9,19,20,95.0,            12,            43,            55,            54,            18,            17,            3,            43,            410.0,0,0,63
,Brevin Knight_2008,LAC,32,74,22,52,1674,338,            138,            342,40.4,            0,            6,0.0,62,71,87.3,            15,            127,            142,            328,            71,            100,            11,            160,            1262.4,1,0,-332
,Brian Cardinal_2008,MEM,31,37,7,30,440,124,            43,            126,34.1,            25,            81,30.9,13,19,68.4,            26,            70,            96,            22,            23,            10,            2,            62,            285.2,0,0,11
,Brian Cook_2008,ORL,27,51,33,18,629,238,            88,            234,37.6,            43,            115,37.4,19,21,90.5,            28,            81,            109,            27,            39,            13,            12,            93,            445.3,0,0,12
,Brian Scalabrine_2008,BOS,30,48,40,8,512,88,            29,            94,30.9,            15,            46,32.6,15,20,75.0,            22,            57,            79,            40,            26,            9,            8,            63,            267.8,0,0,47
,Brian Skinner_2008,PHX,32,66,47,19,844,219,            92,            198,46.5,            2,            3,66.7,33,63,52.4,            63,            175,            238,            15,            39,            21,            77,            112,            782.1,0,0,-67
,Bruce Bowen_2008,SAS,37,81,56,25,2448,483,            174,            428,40.7,            90,            215,41.9,45,69,65.2,            33,            201,            234,            91,            46,            54,            22,            177,            1082.3,0,0,204
,C.J. Watson_2008,GSW,24,32,20,12,368,118,            43,            101,42.6,            9,            26,34.6,23,29,79.3,            13,            19,            32,            35,            18,            15,            0,            19,            235.9,0,0,10
,CJ Miles_2008,UTA,21,60,38,22,689,297,            113,            236,47.9,            30,            77,39.0,41,52,78.8,            16,            62,            78,            53,            27,            32,            8,            98,            563.1,0,0,120
,Calvin Booth_2008,PHI,32,31,13,18,204,24,            9,            27,33.3,            0,            0,0.0,6,10,60.0,            6,            32,            38,            8,            4,            6,            18,            35,            149.6,0,0,0
,Carl Landry_2008,HOU,24,42,32,10,711,342,            135,            219,61.6,            0,            1,0.0,72,109,66.1,            96,            111,            207,            21,            26,            17,            7,            98,            667.9,1,0,96
,Carlos Arroyo_2008,ORL,28,62,40,22,1269,430,            157,            348,45.1,            29,            84,34.5,87,102,85.3,            10,            103,            113,            219,            77,            26,            2,            85,            901.1,0,0,134
,Carlos Boozer_2008,UTA,26,81,53,28,2827,1708,            709,            1297,54.7,            0,            1,0.0,290,393,73.8,            197,            647,            844,            233,            210,            100,            41,            293,            3283.3,51,1,421
,Carlos Delfino_2008,TOR,25,82,41,41,1928,738,            251,            632,39.7,            120,            314,38.2,116,156,74.4,            66,            293,            359,            145,            75,            69,            11,            177,            1551.3,1,0,22
,Carmelo Anthony_2008,DEN,24,77,47,30,2806,1978,            728,            1481,49.2,            58,            164,35.4,464,590,78.6,            178,            393,            571,            259,            253,            98,            39,            253,            3209.7,22,0,161
,Caron Butler_2008,WAS,28,58,33,25,2314,1180,            439,            943,46.6,            66,            185,35.7,236,262,90.1,            93,            295,            388,            284,            150,            128,            20,            160,            2365.6,9,3,169
,Casey Jacobsen_2008,MEM,27,53,15,38,547,107,            39,            115,33.9,            16,            72,22.2,13,17,76.5,            12,            53,            65,            20,            16,            5,            1,            34,            217.0,0,0,26
,Cedric Simmons_2008,CHI,22,14,7,7,87,8,            4,            14,28.6,            0,            0,0.0,0,10,0.0,            6,            12,            18,            0,            6,            2,            5,            8,            44.6,0,0,-35
,Channing Frye_2008,POR,25,78,40,38,1342,530,            221,            453,48.8,            3,            10,30.0,85,109,78.0,            107,            247,            354,            57,            55,            29,            27,            208,            1153.3,3,0,43
,Charlie Bell_2008,MIL,29,68,24,44,1628,514,            185,            486,38.1,            74,            217,34.1,70,87,80.5,            31,            136,            167,            210,            76,            52,            2,            121,            1115.4,0,0,-249
,Charlie Villanueva_2008,MIL,23,76,24,52,1829,886,            354,            814,43.5,            55,            185,29.7,123,157,78.3,            145,            321,            466,            78,            107,            30,            35,            174,            1650.2,9,0,-351
,Chauncey Billups_2008,DET,31,78,56,22,2522,1324,            393,            877,44.8,            137,            342,40.1,401,437,91.8,            42,            170,            212,            529,            160,            101,            17,            130,            2565.9,13,0,520
,Cheikh Samb_2008,DET,23,4,2,2,31,7,            3,            4,75.0,            0,            0,0.0,1,2,50.0,            3,            4,            7,            0,            1,            1,            2,            8,            23.4,0,0,3
,Chris Andersen_2008,NOH,29,5,4,1,34,6,            2,            7,28.6,            0,            0,0.0,2,4,50.0,            2,            7,            9,            0,            1,            0,            4,            6,            27.8,0,0,5
,Chris Bosh_2008,TOR,24,67,37,30,2424,1496,            507,            1027,49.4,            10,            25,40.0,472,559,84.4,            174,            409,            583,            171,            153,            63,            67,            157,            2689.1,28,0,359
,Chris Duhon_2008,CHI,25,66,25,41,1490,385,            133,            344,38.7,            54,            155,34.8,65,80,81.3,            19,            97,            116,            263,            71,            48,            2,            92,            997.7,1,0,-67
,Chris Kaman_2008,LAC,26,56,20,36,2083,878,            338,            700,48.3,            0,            4,0.0,202,265,76.2,            173,            538,            711,            107,            164,            33,            155,            179,            2291.7,36,0,-186
,Chris Mihm_2008,LAL,28,23,14,9,278,82,            32,            95,33.7,            0,            0,0.0,18,27,66.7,            28,            49,            77,            13,            17,            4,            14,            42,            230.9,1,0,-21
,Chris Paul_2008,NOH,23,80,55,25,3006,1684,            630,            1291,48.8,            92,            249,36.9,332,390,85.1,            62,            259,            321,            925,            201,            217,            4,            185,            3918.7,56,1,479
,Chris Quinn_2008,MIA,24,60,11,49,1340,465,            158,            373,42.4,            64,            159,40.3,85,98,86.7,            11,            107,            118,            178,            55,            46,            4,            90,            968.6,0,0,-164
,Chris Richard_2008,MIN,23,52,14,38,556,98,            41,            87,47.1,            0,            0,0.0,16,27,59.3,            52,            83,            135,            18,            24,            10,            12,            83,            329.0,0,0,-28
,Chris Webber_2008,GSW,35,9,6,3,126,35,            15,            31,48.4,            0,            0,0.0,5,12,41.7,            2,            30,            32,            18,            11,            4,            6,            17,            119.4,0,0,-21
,Chris Wilcox_2008,SEA,25,62,16,46,1739,828,            334,            638,52.4,            0,            3,0.0,160,248,64.5,            126,            307,            433,            74,            103,            46,            36,            174,            1601.6,17,0,-184
,Chuck Hayes_2008,HOU,25,79,52,27,1575,237,            113,            221,51.1,            0,            3,0.0,11,24,45.8,            132,            295,            427,            91,            62,            85,            43,            212,            1207.9,0,0,207
,Chucky Atkins_2008,DEN,33,24,15,9,352,113,            42,            122,34.4,            25,            79,31.6,4,9,44.4,            3,            28,            31,            47,            10,            9,            1,            27,            240.7,0,0,-13
,Coby Karl_2008,LAL,25,17,16,1,71,30,            9,            26,34.6,            4,            13,30.8,8,10,80.0,            3,            11,            14,            9,            5,            4,            2,            4,            73.3,0,0,8
,Corey Brewer_2008,MIN,22,79,21,58,1803,459,            182,            486,37.4,            7,            36,19.4,88,110,80.0,            82,            210,            292,            111,            89,            76,            25,            188,            1189.9,0,0,-321
,Corey Maggette_2008,LAC,28,70,21,49,2502,1547,            458,            1000,45.8,            78,            203,38.4,553,681,81.2,            78,            316,            394,            189,            195,            71,            7,            210,            2342.3,6,0,-236
,Courtney Sims_2008,IND,24,3,2,1,11,0,            0,            1,0.0,            0,            0,0.0,0,0,0.0,            1,            1,            2,            1,            0,            0,            0,            2,            3.9,0,0,-1
,Craig Smith_2008,MIN,24,77,18,59,1547,727,            297,            528,56.3,            0,            9,0.0,133,200,66.5,            123,            230,            353,            60,            89,            36,            17,            217,            1310.6,1,0,-230
,Cuttino Mobley_2008,LAC,32,77,22,55,2702,984,            377,            870,43.3,            67,            192,34.9,163,199,81.9,            50,            225,            275,            202,            123,            78,            34,            152,            1830.0,1,0,-439
,DJ Mbenga_2008,LAL,27,42,32,10,326,83,            39,            84,46.4,            0,            0,0.0,5,12,41.7,            28,            44,            72,            10,            12,            7,            26,            70,            271.4,0,0,-1
,DJ Strawberry_2008,PHX,23,33,23,10,270,73,            29,            92,31.5,            6,            25,24.0,9,19,47.4,            9,            19,            28,            30,            11,            12,            6,            36,            194.6,0,0,-38
,Daequan Cook_2008,MIA,21,59,9,50,1441,518,            196,            514,38.1,            79,            238,33.2,47,57,82.5,            20,            157,            177,            75,            63,            23,            9,            157,            875.9,0,0,-309
,Dahntay Jones_2008,SAC,27,25,11,14,206,81,            23,            53,43.4,            1,            6,16.7,34,51,66.7,            7,            28,            35,            12,            10,            8,            6,            28,            173.0,0,0,-11
,Damien Wilkins_2008,SEA,28,76,18,58,1843,698,            271,            673,40.3,            50,            155,32.3,106,144,73.6,            72,            173,            245,            150,            89,            62,            19,            128,            1371.0,0,0,-445
,Damon Jones_2008,CLE,31,67,35,32,1336,437,            151,            363,41.6,            115,            276,41.7,20,28,71.4,            5,            67,            72,            126,            36,            19,            1,            66,            736.4,0,0,62
,Damon Stoudamire_2008,SAS,34,60,31,29,1037,317,            120,            337,35.6,            50,            149,33.6,27,34,79.4,            20,            98,            118,            165,            80,            30,            2,            76,            722.1,0,0,-90
,Dan Dickau_2008,LAC,29,67,15,52,1040,352,            124,            296,41.9,            36,            108,33.3,68,82,82.9,            13,            84,            97,            172,            55,            32,            3,            108,            776.4,0,0,-69
,Dan Gadzuric_2008,MIL,30,51,16,35,534,161,            64,            154,41.6,            0,            1,0.0,33,63,52.4,            67,            77,            144,            11,            34,            20,            24,            83,            448.3,0,0,-81
,Daniel Gibson_2008,CLE,22,58,32,26,1765,605,            201,            465,43.2,            118,            268,44.0,85,105,81.0,            30,            104,            134,            145,            76,            47,            14,            163,            1090.3,0,0,95
,Danny Granger_2008,IND,25,80,34,46,2876,1567,            537,            1205,44.6,            171,            423,40.4,322,378,85.2,            93,            393,            486,            166,            171,            95,            84,            290,            2765.2,7,0,-153
,Darius Songaila_2008,WAS,30,80,42,38,1554,495,            214,            467,45.8,            0,            2,0.0,67,73,91.8,            81,            190,            271,            135,            86,            53,            16,            181,            1143.7,0,0,21
,Darius Washington_2008,SAS,22,18,13,5,146,53,            21,            48,43.8,            4,            12,33.3,7,13,53.8,            4,            16,            20,            15,            14,            5,            0,            16,            100.5,0,0,0
,Darko Milicic_2008,MEM,23,70,19,51,1663,505,            219,            500,43.8,            0,            1,0.0,67,121,55.4,            127,            297,            424,            58,            101,            32,            114,            185,            1437.8,11,0,-296
,Darrell Armstrong_2008,NJN,40,50,22,28,548,123,            40,            110,36.4,            23,            69,33.3,20,30,66.7,            17,            50,            67,            73,            41,            28,            2,            53,            361.9,0,0,-117
,Darrick Martin_2008,TOR,37,17,10,7,141,27,            10,            43,23.3,            2,            16,12.5,5,6,83.3,            3,            4,            7,            21,            1,            6,            0,            12,            83.9,0,0,47
,Darryl Watkins_2008,SAC,23,9,2,7,71,12,            5,            15,33.3,            0,            0,0.0,2,5,40.0,            5,            7,            12,            0,            7,            2,            2,            8,            31.4,0,0,-17
,David Harrison_2008,IND,25,55,26,29,702,229,            90,            170,52.9,            0,            0,0.0,49,96,51.0,            43,            75,            118,            14,            58,            20,            59,            164,            570.6,0,0,-7
,David Lee_2008,NYK,25,81,22,59,2356,876,            341,            618,55.2,            0,            2,0.0,194,237,81.9,            242,            482,            724,            95,            97,            55,            29,            210,            2042.3,23,0,-244
,David West_2008,NOH,27,76,52,24,2870,1564,            629,            1305,48.2,            6,            25,24.0,300,353,85.0,            180,            495,            675,            177,            165,            62,            99,            208,            2957.5,29,0,409
,DeSagana Diop_2008,NJN,26,79,44,35,1296,226,            94,            180,52.2,            0,            0,0.0,38,70,54.3,            160,            232,            392,            40,            58,            26,            88,            146,            1040.4,1,0,66
,DeShawn Stevenson_2008,WAS,27,82,43,39,2564,917,            301,            780,38.6,            158,            413,38.3,157,197,79.7,            37,            198,            235,            252,            102,            65,            15,            110,            1715.0,0,0,113
,Delonte West_2008,CLE,24,61,23,38,1534,507,            196,            475,41.3,            48,            135,35.6,67,91,73.6,            31,            162,            193,            229,            117,            59,            29,            103,            1229.1,1,0,-84
,Demetris Nichols_2008,CHI,23,14,5,9,44,15,            6,            23,26.1,            3,            13,23.1,0,0,0.0,            0,            5,            5,            1,            4,            0,            3,            4,            27.5,0,0,-19
,DerMarr Johnson_2008,SAS,28,5,3,2,28,17,            7,            14,50.0,            3,            9,33.3,0,2,0.0,            0,            1,            1,            1,            0,            1,            0,            4,            22.7,0,0,-2
,Derek Anderson_2008,CHA,33,28,3,25,396,141,            47,            125,37.6,            19,            52,36.5,28,38,73.7,            9,            43,            52,            44,            25,            12,            1,            49,            283.4,0,0,-106
,Derek Fisher_2008,LAL,33,82,57,25,2249,956,            339,            777,43.6,            112,            276,40.6,166,188,88.3,            24,            146,            170,            239,            90,            86,            3,            188,            1695.5,0,0,321
,Deron Williams_2008,UTA,24,82,54,28,3059,1545,            566,            1117,50.7,            83,            210,39.5,330,411,80.3,            34,            209,            243,            862,            279,            90,            23,            200,            3189.6,52,0,425
,Desmond Mason_2008,MIL,30,59,18,41,1702,574,            230,            477,48.2,            0,            0,0.0,114,173,65.9,            75,            181,            256,            121,            83,            40,            30,            106,            1189.7,2,0,-168
,Devean George_2008,DAL,30,53,30,23,821,194,            74,            207,35.7,            22,            68,32.4,24,34,70.6,            28,            109,            137,            35,            24,            19,            13,            90,            482.9,0,0,-34
,Devin Brown_2008,CLE,29,78,44,34,1762,586,            217,            531,40.9,            45,            146,30.8,107,142,75.4,            65,            198,            263,            175,            99,            52,            7,            144,            1242.1,2,0,-43
,Devin Harris_2008,NJN,25,64,37,27,2022,946,            321,            693,46.3,            56,            167,33.5,248,301,82.4,            28,            145,            173,            369,            161,            90,            10,            190,            1846.1,4,0,194
,Dikembe Mutombo_2008,HOU,42,39,26,13,619,118,            43,            80,53.8,            0,            0,0.0,32,45,71.1,            68,            131,            199,            5,            17,            11,            48,            55,            524.3,1,0,52
,Dirk Nowitzki_2008,DAL,30,77,49,28,2769,1817,            630,            1314,47.9,            79,            220,35.9,478,544,87.9,            95,            564,            659,            266,            160,            51,            71,            198,            3212.8,25,1,482
,Dominic McGuire_2008,WAS,22,70,35,35,695,93,            39,            103,37.9,            1,            6,16.7,14,32,43.8,            53,            86,            139,            40,            40,            20,            26,            76,            417.8,0,0,-206
,Donyell Marshall_2008,SEA,35,26,6,20,340,98,            32,            98,32.7,            15,            53,28.3,19,22,86.4,            24,            52,            76,            10,            15,            6,            16,            31,            255.2,0,0,-105
,Dorell Wright_2008,MIA,22,44,7,37,1104,347,            143,            293,48.8,            4,            11,36.4,57,69,82.6,            48,            172,            220,            60,            29,            29,            41,            79,            882.0,4,0,-156
,Drew Gooden_2008,CHI,26,69,35,34,2122,826,            332,            740,44.9,            0,            6,0.0,162,215,75.3,            175,            415,            590,            81,            122,            48,            53,            203,            1836.5,24,0,-112
,Dwayne Jones_2008,CLE,25,56,31,25,472,78,            25,            47,53.2,            0,            1,0.0,28,58,48.3,            69,            71,            140,            10,            17,            10,            25,            88,            349.0,0,0,-46
,Dwight Howard_2008,ORL,22,82,52,30,3088,1695,            583,            974,59.9,            0,            4,0.0,529,897,59.0,            279,            882,            1161,            110,            263,            74,            176,            274,            3740.2,69,0,481
,Dwyane Wade_2008,MIA,26,51,10,41,1954,1254,            439,            937,46.9,            22,            77,28.6,354,467,75.8,            45,            169,            214,            354,            224,            87,            37,            137,            2189.8,9,0,-256
,Earl Barron_2008,MIA,26,46,8,38,889,326,            132,            327,40.4,            1,            13,7.7,61,87,70.1,            67,            131,            198,            29,            48,            19,            8,            114,            640.1,0,0,-210
,Earl Boykins_2008,CHA,32,36,14,22,577,185,            61,            172,35.5,            14,            44,31.8,49,59,83.1,            9,            25,            34,            96,            41,            13,            0,            21,            367.8,0,0,-88
,Earl Watson_2008,SEA,29,78,19,59,2269,838,            339,            747,45.4,            49,            132,37.1,111,145,76.6,            43,            182,            225,            531,            175,            69,            11,            158,            1969.5,7,1,-434
,Eddie Gill_2008,SEA,29,14,6,8,153,38,            12,            31,38.7,            5,            15,33.3,9,9,100,            1,            21,            22,            22,            9,            7,            2,            18,            115.4,0,0,-35
,Eddie House_2008,BOS,30,78,62,16,1480,584,            217,            531,40.9,            117,            298,39.3,33,36,91.7,            19,            148,            167,            152,            76,            59,            10,            114,            1143.4,0,0,278
,Eddie Jones_2008,DAL,36,47,31,16,922,176,            66,            180,36.7,            34,            116,29.3,10,14,71.4,            18,            114,            132,            69,            29,            26,            8,            72,            510.9,0,0,115
