,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
,Bo Outlaw_2007,ORL,36,41,21,20,460,81,            34,            51,66.7,            0,            0,0.0,13,22,59.1,            47,            59,            106,            16,            21,            17,            6,            57,            280.2,0,0,-3
,Bobby Jackson_2007,NOK,34,56,30,26,1330,592,            204,            518,39.4,            54,            165,32.7,130,168,77.4,            42,            136,            178,            141,            78,            50,            6,            98,            1107.1,0,0,34
,Bobby Jones_2007,PHI,23,44,15,29,335,110,            43,            93,46.2,            1,            9,11.1,23,41,56.1,            22,            35,            57,            16,            18,            11,            1,            59,            220.4,0,0,36
,Bonzi Wells_2007,HOU,30,28,13,15,590,217,            85,            207,41.1,            1,            7,14.3,46,82,56.1,            26,            94,            120,            31,            57,            24,            13,            62,            461.5,0,0,7
,Boris Diaw_2007,PHX,25,73,55,18,2268,709,            306,            569,53.8,            15,            45,33.3,82,120,68.3,            91,            226,            317,            352,            154,            28,            38,            177,            1661.4,6,1,207
,Bostjan Nachbar_2007,NJN,26,76,39,37,1532,696,            226,            495,45.7,            112,            265,42.3,132,164,80.5,            27,            226,            253,            61,            69,            30,            26,            183,            1190.1,1,0,-20
,Bracey Wright_2007,MIN,22,19,6,13,190,67,            24,            60,40.0,            6,            20,30.0,13,18,72.2,            7,            14,            21,            15,            6,            9,            1,            6,            138.7,0,0,52
,Brad Miller_2007,SAC,31,63,26,37,1783,568,            224,            494,45.3,            5,            33,15.2,115,149,77.2,            79,            322,            401,            224,            108,            38,            39,            155,            1508.2,3,1,88
,Brandon Bass_2007,NOK,22,21,8,13,162,42,            15,            44,34.1,            0,            1,0.0,12,16,75.0,            13,            30,            43,            3,            10,            2,            3,            16,            103.1,0,0,-18
,Brandon Roy_2007,POR,22,57,23,34,2015,955,            349,            765,45.6,            55,            146,37.7,202,241,83.8,            58,            192,            250,            230,            116,            67,            10,            139,            1715.0,4,0,-191
,Brendan Haywood_2007,WAS,27,77,39,38,1740,511,            198,            355,55.8,            0,            0,0.0,115,210,54.8,            195,            282,            477,            47,            90,            34,            88,            208,            1429.9,7,0,61
,Brent Barry_2007,SAS,35,75,53,22,1631,635,            202,            425,47.5,            128,            287,44.6,103,117,88.0,            17,            143,            160,            138,            61,            56,            12,            88,            1177.0,0,0,223
,Brevin Knight_2007,CHA,31,45,17,28,1273,408,            152,            363,41.9,            1,            18,5.6,103,128,80.5,            14,            101,            115,            296,            95,            67,            3,            113,            1105.0,2,0,-91
,Brian Cardinal_2007,MEM,30,28,6,22,313,127,            42,            85,49.4,            18,            44,40.9,25,27,92.6,            13,            46,            59,            31,            23,            22,            1,            42,            290.3,0,0,-34
,Brian Cook_2007,LAL,26,65,31,34,1018,450,            185,            408,45.3,            46,            115,40.0,34,47,72.3,            61,            154,            215,            65,            51,            25,            27,            134,            910.5,3,0,79
,Brian Scalabrine_2007,BOS,29,54,19,35,1027,216,            77,            191,40.3,            44,            110,40.0,18,23,78.3,            24,            81,            105,            59,            44,            23,            18,            130,            509.5,0,0,-75
,Brian Skinner_2007,MIL,31,67,22,45,1523,294,            124,            253,49.0,            0,            0,0.0,46,79,58.2,            106,            279,            385,            58,            75,            18,            64,            195,            1014.0,2,0,-120
,Bruce Bowen_2007,SAS,36,82,58,24,2464,510,            189,            467,40.5,            89,            232,38.4,43,73,58.9,            23,            200,            223,            117,            65,            62,            25,            175,            1149.1,0,0,590
,CJ Miles_2007,UTA,20,37,23,14,372,101,            40,            116,34.5,            7,            32,21.9,14,23,60.9,            11,            24,            35,            25,            28,            11,            4,            60,            197.5,0,0,-55
,Calvin Booth_2007,WAS,31,44,22,22,380,69,            31,            66,47.0,            1,            2,50.0,6,10,60.0,            27,            54,            81,            18,            9,            4,            29,            71,            283.2,1,0,42
,Carlos Arroyo_2007,ORL,27,72,36,36,1304,552,            203,            478,42.5,            14,            51,27.5,132,166,79.5,            31,            103,            134,            202,            90,            39,            2,            131,            1048.8,0,0,41
,Carlos Boozer_2007,UTA,25,74,45,29,2557,1549,            647,            1154,56.1,            0,            0,0.0,255,372,68.5,            235,            632,            867,            221,            194,            70,            21,            217,            2999.9,53,0,163
,Carlos Delfino_2007,DET,24,82,53,29,1372,428,            156,            376,41.5,            46,            138,33.3,70,89,78.7,            67,            199,            266,            88,            61,            46,            8,            97,            980.2,0,0,60
,Carmelo Anthony_2007,DEN,23,65,37,28,2486,1881,            691,            1453,47.6,            40,            149,26.8,459,568,80.8,            143,            248,            391,            249,            234,            77,            23,            203,            2789.7,4,1,88
,Caron Butler_2007,WAS,27,63,37,26,2474,1203,            451,            975,46.3,            18,            72,25.0,283,328,86.3,            147,            320,            467,            233,            181,            134,            17,            188,            2384.9,21,0,58
,Cedric Bozeman_2007,ATL,24,23,9,14,199,26,            11,            39,28.2,            2,            13,15.4,2,6,33.3,            3,            20,            23,            9,            9,            5,            2,            32,            79.1,0,0,-26
,Cedric Simmons_2007,NOK,21,43,19,24,534,126,            55,            132,41.7,            0,            0,0.0,16,33,48.5,            44,            63,            107,            12,            22,            8,            23,            75,            343.4,0,0,-99
,Channing Frye_2007,NYK,24,72,29,43,1896,684,            298,            689,43.3,            3,            18,16.7,85,108,78.7,            91,            304,            395,            67,            100,            36,            42,            216,            1392.5,3,0,-137
,Charlie Bell_2007,MIL,28,82,28,54,2848,1110,            426,            974,43.7,            127,            361,35.2,131,168,78.0,            57,            181,            238,            247,            104,            97,            4,            213,            1965.1,0,0,-251
,Charlie Villanueva_2007,MIL,22,39,17,22,984,462,            180,            383,47.0,            29,            86,33.7,73,89,82.0,            62,            166,            228,            36,            54,            24,            12,            108,            843.6,6,0,-15
,Chauncey Billups_2007,DET,30,70,48,22,2533,1191,            348,            815,42.7,            109,            316,34.5,386,437,88.3,            23,            214,            237,            502,            140,            84,            17,            161,            2391.4,16,0,369
,Chris Bosh_2007,TOR,23,69,41,28,2658,1561,            543,            1094,49.6,            12,            35,34.3,463,590,78.5,            186,            555,            741,            175,            179,            39,            90,            163,            2920.7,42,0,187
,Chris Duhon_2007,CHI,24,78,46,32,1906,558,            197,            483,40.8,            88,            245,35.9,76,101,75.2,            23,            146,            169,            310,            105,            69,            6,            150,            1345.8,1,0,165
,Chris Kaman_2007,LAC,25,75,38,37,2176,754,            294,            652,45.1,            0,            1,0.0,166,224,74.1,            160,            428,            588,            79,            147,            41,            116,            251,            1902.1,14,0,-175
,Chris McCray_2007,MIL,23,5,1,4,12,0,            0,            3,0.0,            0,            0,0.0,0,0,0.0,            0,            0,            0,            0,            2,            0,            0,            1,            -2.0,0,0,-2
,Chris Paul_2007,NOK,22,64,31,33,2353,1104,            381,            871,43.7,            50,            143,35.0,292,357,81.8,            54,            226,            280,            569,            161,            118,            3,            154,            2495.5,27,1,-46
,Chris Quinn_2007,MIA,23,42,18,24,408,141,            48,            131,36.6,            20,            57,35.1,25,37,67.6,            6,            24,            30,            65,            21,            15,            0,            32,            298.5,0,0,12
,Chris Webber_2007,DET,34,61,35,26,1821,684,            289,            639,45.2,            4,            11,36.4,102,160,63.8,            124,            313,            437,            188,            107,            60,            41,            143,            1686.4,13,0,106
,Chris Wilcox_2007,SEA,24,82,31,51,2586,1106,            433,            819,52.9,            0,            6,0.0,240,351,68.4,            178,            451,            629,            82,            127,            70,            38,            248,            2180.8,20,0,-63
,Chuck Hayes_2007,HOU,24,78,50,28,1714,439,            192,            335,57.3,            0,            0,0.0,55,89,61.8,            204,            317,            521,            47,            64,            70,            18,            281,            1334.7,4,0,322
,Chucky Atkins_2007,MEM,32,75,20,55,2064,988,            310,            715,43.4,            116,            306,37.9,252,311,81.0,            18,            121,            139,            346,            127,            50,            4,            136,            1708.8,3,0,-120
,Clifford Robinson_2007,NJN,40,50,27,23,955,203,            81,            218,37.2,            25,            66,37.9,16,36,44.4,            31,            91,            122,            51,            30,            12,            23,            98,            500.9,0,0,-227
,Corey Maggette_2007,LAC,27,75,37,38,2291,1266,            367,            808,45.4,            13,            65,20.0,519,633,82.0,            90,            352,            442,            208,            201,            65,            14,            244,            2144.4,9,0,87
,Corliss Williamson_2007,SAC,33,68,31,37,1337,620,            236,            463,51.0,            0,            2,0.0,148,207,71.5,            63,            158,            221,            39,            97,            29,            15,            183,            978.7,3,0,61
,Craig Smith_2007,MIN,23,82,32,50,1537,608,            246,            463,53.1,            0,            6,0.0,116,186,62.4,            149,            266,            415,            49,            74,            51,            18,            223,            1312.5,3,0,-131
,Cuttino Mobley_2007,LAC,31,78,38,40,2841,1077,            388,            882,44.0,            101,            246,41.1,200,239,83.7,            52,            215,            267,            198,            145,            92,            24,            186,            1897.4,0,0,-24
,DJ Mbenga_2007,DAL,26,21,18,3,79,17,            5,            16,31.3,            0,            0,0.0,7,8,87.5,            3,            8,            11,            6,            5,            3,            5,            17,            58.2,0,0,-19
,Dahntay Jones_2007,MEM,26,78,21,57,1671,583,            220,            461,47.7,            5,            12,41.7,138,174,79.3,            47,            106,            153,            68,            92,            39,            22,            192,            959.6,0,0,-126
,Dajuan Wagner_2007,GSW,24,1,1,0,7,4,            1,            1,100,            1,            1,100,1,2,50.0,            0,            0,            0,            1,            1,            0,            0,            1,            4.5,0,0,2
,Dale Davis_2007,DET,38,46,32,14,464,83,            33,            74,44.6,            0,            0,0.0,17,26,65.4,            59,            78,            137,            12,            15,            10,            34,            59,            382.4,1,0,50
,Damien Wilkins_2007,SEA,27,82,31,51,2037,724,            262,            602,43.5,            50,            122,41.0,150,170,88.2,            87,            142,            229,            156,            116,            92,            16,            157,            1440.8,0,0,-249
,Damir Markota_2007,MIL,21,30,7,23,170,51,            19,            52,36.5,            6,            16,37.5,7,11,63.6,            11,            20,            31,            6,            15,            3,            1,            22,            94.2,0,0,-45
,Damon Jones_2007,CLE,30,60,37,23,1173,393,            137,            355,38.6,            89,            231,38.5,30,44,68.2,            9,            57,            66,            94,            36,            16,            2,            53,            631.2,0,0,94
,Damon Stoudamire_2007,MEM,33,62,15,47,1501,467,            171,            437,39.1,            59,            175,33.7,66,83,79.5,            31,            108,            139,            299,            101,            47,            2,            95,            1128.3,2,0,-229
,Dan Dickau_2007,POR,28,50,21,29,444,166,            54,            151,35.8,            16,            61,26.2,42,53,79.2,            7,            36,            43,            70,            27,            14,            1,            55,            340.6,0,0,50
,Dan Gadzuric_2007,MIL,29,54,19,35,840,258,            108,            228,47.4,            0,            1,0.0,42,90,46.7,            94,            152,            246,            29,            49,            22,            32,            141,            709.7,4,0,-105
,Daniel Ewing_2007,LAC,24,61,30,31,712,179,            65,            161,40.4,            14,            44,31.8,35,45,77.8,            9,            64,            73,            90,            50,            32,            4,            62,            459.6,0,0,46
,Daniel Gibson_2007,CLE,21,60,33,27,988,276,            98,            231,42.4,            52,            124,41.9,28,39,71.8,            28,            64,            92,            69,            44,            23,            8,            94,            538.9,0,0,84
,Danny Fortson_2007,SEA,31,14,6,8,158,40,            15,            30,50.0,            0,            1,0.0,10,13,76.9,            13,            30,            43,            1,            15,            1,            0,            38,            81.1,0,0,-7
,Danny Granger_2007,IND,24,82,35,47,2785,1142,            398,            868,45.9,            110,            288,38.2,236,294,80.3,            114,            267,            381,            114,            135,            67,            61,            245,            2019.2,3,0,-145
,Darius Songaila_2007,WAS,29,37,14,23,700,282,            118,            225,52.4,            0,            2,0.0,46,54,85.2,            44,            90,            134,            38,            43,            17,            10,            105,            537.8,0,0,3
,Darko Milicic_2007,ORL,22,80,38,42,1913,639,            249,            548,45.4,            0,            1,0.0,141,230,61.3,            145,            292,            437,            90,            124,            44,            140,            219,            1726.4,6,0,-1
,Darrell Armstrong_2007,IND,39,81,34,47,1275,457,            156,            377,41.4,            72,            214,33.6,73,93,78.5,            34,            101,            135,            191,            76,            70,            6,            102,            1057.5,1,0,-56
,Darrick Martin_2007,TOR,36,31,16,15,220,94,            33,            94,35.1,            13,            37,35.1,15,21,71.4,            2,            10,            12,            43,            12,            3,            0,            22,            169.9,0,0,-19
,David Harrison_2007,IND,24,24,8,16,190,71,            30,            58,51.7,            0,            0,0.0,11,22,50.0,            9,            33,            42,            6,            26,            5,            12,            47,            155.4,0,0,-44
,David Lee_2007,NYK,24,58,26,32,1731,621,            240,            400,60.0,            0,            0,0.0,141,173,81.5,            196,            406,            602,            104,            92,            48,            23,            155,            1620.4,29,0,84
,David Noel_2007,MIL,23,68,22,46,792,184,            65,            177,36.7,            17,            53,32.1,37,43,86.0,            42,            81,            123,            65,            40,            25,            9,            77,            491.1,0,0,-180
,David Wesley_2007,CLE,36,35,20,15,352,73,            22,            75,29.3,            9,            38,23.7,20,28,71.4,            3,            32,            35,            37,            17,            12,            4,            32,            201.5,0,0,-12
,David West_2007,NOK,26,52,28,24,1900,949,            377,            792,47.6,            8,            25,32.0,187,227,82.4,            126,            298,            424,            114,            98,            42,            38,            143,            1770.8,15,0,36
,DeSagana Diop_2007,DAL,25,81,66,15,1480,190,            71,            151,47.0,            0,            1,0.0,48,86,55.8,            166,            272,            438,            30,            63,            40,            113,            244,            1156.6,1,0,88
,DeShawn Stevenson_2007,WAS,26,82,41,41,2419,920,            347,            753,46.1,            74,            183,40.4,152,216,70.4,            55,            161,            216,            218,            119,            65,            19,            155,            1639.2,1,0,-65
,Dee Brown_2007,UTA,22,49,29,20,450,94,            32,            98,32.7,            6,            28,21.4,24,37,64.9,            8,            32,            40,            83,            31,            22,            7,            51,            322.5,0,0,18
,Delonte West_2007,BOS,23,69,23,46,2219,845,            306,            717,42.7,            65,            178,36.5,168,197,85.3,            32,            176,            208,            304,            140,            74,            34,            152,            1734.6,5,0,-258
,DerMarr Johnson_2007,DEN,27,39,22,17,419,135,            50,            154,32.5,            19,            88,21.6,16,21,76.2,            10,            47,            57,            17,            27,            16,            12,            39,            285.9,0,0,-52
,Derek Anderson_2007,CHA,32,50,20,30,1190,399,            126,            294,42.9,            54,            152,35.5,93,106,87.7,            29,            84,            113,            133,            56,            52,            7,            115,            855.1,1,0,19
,Derek Fisher_2007,UTA,32,82,51,31,2287,826,            258,            675,38.2,            48,            156,30.8,262,307,85.3,            30,            119,            149,            274,            120,            83,            6,            234,            1562.8,1,0,159
,Deron Williams_2007,UTA,23,80,51,29,2950,1297,            494,            1083,45.6,            82,            255,32.2,227,296,76.7,            41,            226,            267,            745,            246,            78,            13,            254,            2761.9,30,0,150
,Desmon Farmer_2007,SEA,25,8,2,6,32,13,            5,            15,33.3,            2,            8,25.0,1,1,100,            0,            1,            1,            9,            1,            1,            0,            2,            29.7,0,0,16
,Desmond Mason_2007,NOK,29,75,35,40,2575,1028,            407,            900,45.2,            0,            0,0.0,214,323,66.3,            124,            221,            345,            115,            192,            52,            22,            174,            1644.5,2,0,-154
,Devean George_2007,DAL,29,60,49,11,1283,381,            146,            370,39.5,            53,            150,35.3,36,48,75.0,            57,            156,            213,            33,            51,            46,            23,            143,            842.1,0,0,77
,Devin Brown_2007,NOK,28,58,29,29,1662,670,            233,            555,42.0,            81,            227,35.7,123,155,79.4,            55,            196,            251,            149,            91,            44,            9,            139,            1262.7,2,0,-8
,Devin Harris_2007,DAL,24,80,65,15,2081,813,            292,            593,49.2,            14,            50,28.0,215,261,82.4,            45,            151,            196,            296,            146,            96,            21,            242,            1697.2,0,0,566
,Dijon Thompson_2007,ATL,24,6,1,5,50,17,            6,            15,40.0,            0,            2,0.0,5,6,83.3,            3,            5,            8,            2,            1,            0,            0,            2,            28.6,0,0,-9
,Dikembe Mutombo_2007,HOU,41,75,49,26,1289,230,            85,            153,55.6,            0,            0,0.0,60,87,69.0,            164,            324,            488,            13,            38,            22,            76,            156,            1091.1,3,0,104
,Dirk Nowitzki_2007,DAL,29,78,64,14,2820,1916,            673,            1341,50.2,            72,            173,41.6,498,551,90.4,            122,            571,            693,            263,            167,            52,            62,            171,            3317.1,41,0,626
,Donell Taylor_2007,WAS,24,47,21,26,369,126,            56,            140,40.0,            3,            17,17.6,11,21,52.4,            14,            39,            53,            45,            25,            17,            3,            34,            292.1,0,0,-95
,Donyell Marshall_2007,CLE,34,81,49,32,1360,566,            209,            493,42.4,            95,            271,35.1,53,80,66.3,            86,            237,            323,            46,            67,            39,            43,            130,            1201.6,2,0,156
,Dorell Wright_2007,MIA,21,66,32,34,1292,393,            162,            364,44.5,            5,            34,14.7,64,86,74.4,            40,            232,            272,            95,            65,            41,            46,            112,            1057.9,4,0,-158
,Doug Christie_2007,LAC,37,7,2,5,82,13,            5,            17,29.4,            1,            6,16.7,2,3,66.7,            3,            8,            11,            8,            5,            3,            1,            11,            45.2,0,0,-34
,Drew Gooden_2007,CLE,25,80,49,31,2238,885,            371,            784,47.3,            1,            6,16.7,142,199,71.4,            263,            418,            681,            88,            115,            70,            28,            210,            2013.2,25,0,0
,Dwayne Jones_2007,CLE,24,4,3,1,18,3,            0,            1,0.0,            0,            0,0.0,3,6,50.0,            1,            5,            6,            0,            2,            0,            0,            3,            8.2,0,0,2
,Dwight Howard_2007,ORL,21,82,40,42,3023,1443,            526,            873,60.3,            1,            2,50.0,390,666,58.6,            283,            725,            1008,            158,            317,            70,            156,            245,            3250.6,60,0,96
,Dwyane Wade_2007,MIA,25,51,27,24,1931,1397,            472,            962,49.1,            21,            79,26.6,432,535,80.7,            51,            188,            239,            384,            216,            107,            62,            117,            2550.8,15,0,96
,Earl Barron_2007,MIA,25,28,11,17,203,65,            24,            83,28.9,            0,            1,0.0,17,18,94.4,            19,            22,            41,            5,            11,            6,            4,            21,            140.7,0,0,-19
,Earl Boykins_2007,MIL,31,66,21,45,2031,961,            323,            769,42.0,            95,            239,39.7,220,245,89.8,            49,            90,            139,            291,            120,            56,            2,            92,            1618.3,3,0,-253
,Earl Watson_2007,SEA,28,77,31,46,2152,726,            263,            687,38.3,            92,            280,32.9,108,147,73.5,            34,            151,            185,            437,            167,            99,            23,            152,            1802.5,3,0,-129
,Eddie Griffin_2007,MIN,25,13,7,6,92,18,            7,            27,25.9,            0,            1,0.0,4,5,80.0,            7,            18,            25,            4,            6,            0,            7,            8,            69.0,0,0,-74
,Eddie House_2007,NJN,29,56,27,29,946,468,            180,            421,42.8,            75,            175,42.9,33,36,91.7,            14,            78,            92,            67,            27,            27,            3,            69,            741.9,0,0,-64
,Eddie Jones_2007,MIA,35,64,30,34,1594,493,            178,            422,42.2,            78,            222,35.1,59,75,78.7,            31,            159,            190,            109,            47,            68,            10,            124,            1071.5,1,0,-45
,Eddy Curry_2007,NYK,24,81,32,49,2849,1576,            585,            1016,57.6,            1,            1,100,405,659,61.5,            195,            376,            571,            68,            295,            34,            40,            265,            2290.2,18,0,-199
,Eduardo Najera_2007,DEN,30,75,40,35,1658,497,            204,            354,57.6,            1,            12,8.3,88,123,71.5,            131,            179,            310,            64,            56,            73,            26,            207,            1206.0,2,0,13
,Elton Brand_2007,LAC,28,80,40,40,3077,1642,            645,            1211,53.3,            1,            1,100,351,461,76.1,            268,            476,            744,            235,            202,            77,            179,            238,            3453.3,38,0,26
,Emeka Okafor_2007,CHA,24,67,29,38,2329,963,            394,            740,53.2,            0,            0,0.0,175,295,59.3,            258,            499,            757,            80,            111,            57,            172,            210,            2567.4,39,0,-116
