,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
,Bimbo Coles_2001,CLE,33,47,17,30,803,232,            91,            239,38.1,            2,            16,12.5,48,56,85.7,            9,            39,            48,            138,            59,            27,            6,            87,            536.6,0,0,-177
,Bo Outlaw_2001,ORL,30,80,41,39,2537,582,            226,            368,61.4,            1,            2,50.0,129,225,57.3,            211,            408,            619,            225,            141,            105,            137,            241,            2247.3,11,0,137
,Bob Sura_2001,GSW,28,53,14,39,1682,586,            202,            518,39.0,            47,            172,27.3,135,189,71.4,            54,            173,            227,            242,            160,            54,            8,            127,            1247.4,1,0,-365
,Bobby Jackson_2001,SAC,28,79,54,25,1648,566,            231,            526,43.9,            39,            104,37.5,65,88,73.9,            74,            172,            246,            161,            103,            87,            7,            139,            1281.7,0,0,224
,Bonzi Wells_2001,POR,24,75,47,28,1996,948,            387,            726,53.3,            17,            50,34.0,157,238,66.0,            120,            247,            367,            208,            169,            94,            20,            203,            1873.4,5,0,157
,Brad Miller_2001,CHI,25,57,10,47,1437,505,            168,            386,43.5,            1,            5,20.0,168,226,74.3,            144,            275,            419,            107,            73,            33,            38,            176,            1308.3,9,0,-223
,Brent Barry_2001,SEA,29,67,39,28,1781,589,            198,            401,49.4,            109,            229,47.6,84,103,81.6,            33,            178,            211,            225,            86,            80,            14,            126,            1375.7,2,0,94
,Brent Price_2001,VAN,32,6,0,6,30,13,            3,            11,27.3,            1,            4,25.0,6,7,85.7,            1,            3,            4,            5,            4,            2,            0,            8,            27.3,0,0,-9
,Brevin Knight_2001,ATL,25,53,14,39,1461,333,            139,            371,37.5,            1,            10,10.0,54,66,81.8,            23,            145,            168,            311,            91,            101,            4,            155,            1225.1,2,0,-246
,Brian Cardinal_2001,DET,24,15,5,10,124,31,            10,            31,32.3,            0,            5,0.0,11,18,61.1,            8,            15,            23,            3,            9,            7,            2,            27,            81.1,0,0,-34
,Brian Grant_2001,MIA,29,82,50,32,2774,1250,            484,            1010,47.9,            0,            1,0.0,282,354,79.7,            217,            501,            718,            101,            170,            60,            71,            293,            2486.1,31,0,145
,Brian Shaw_2001,LAL,35,80,55,25,1831,421,            164,            411,39.9,            42,            135,31.1,51,64,79.7,            48,            256,            304,            258,            97,            49,            27,            159,            1303.8,2,0,65
,Brian Skinner_2001,LAC,25,39,16,23,583,160,            64,            161,39.8,            0,            0,0.0,32,59,54.2,            55,            113,            168,            18,            32,            14,            11,            61,            431.6,1,0,-95
,Bruce Bowen_2001,MIA,30,82,50,32,2687,623,            211,            581,36.3,            103,            307,33.6,98,161,60.9,            45,            200,            245,            132,            74,            83,            53,            269,            1449.0,0,0,126
,Bruno Sundov_2001,IND,21,11,2,9,122,43,            20,            41,48.8,            0,            4,0.0,3,5,60.0,            4,            19,            23,            2,            3,            2,            4,            21,            88.6,0,0,-34
,Bryant Reeves_2001,VAN,28,75,19,56,1829,622,            254,            552,46.0,            1,            4,25.0,113,142,79.6,            132,            320,            452,            80,            90,            43,            54,            243,            1485.4,8,0,-193
,Bryant Stith_2001,BOS,30,78,35,43,2507,756,            245,            611,40.1,            91,            242,37.6,175,207,84.5,            65,            219,            284,            168,            90,            93,            14,            182,            1579.8,0,0,-121
,Bryce Drew_2001,CHI,26,48,9,39,1303,302,            124,            327,37.9,            40,            105,38.1,14,19,73.7,            12,            57,            69,            185,            68,            32,            3,            99,            699.3,1,0,-161
,Bryon Russell_2001,UTA,30,78,50,28,2474,933,            308,            700,44.0,            95,            230,41.3,222,285,77.9,            94,            236,            330,            160,            113,            96,            20,            229,            1804.0,0,0,281
,Cal Bowdler_2001,ATL,24,44,15,29,374,140,            53,            114,46.5,            1,            5,20.0,33,40,82.5,            30,            47,            77,            4,            11,            10,            21,            45,            320.4,0,0,42
,Calbert Cheaney_2001,DEN,29,9,5,4,152,21,            10,            30,33.3,            0,            0,0.0,1,2,50.0,            5,            15,            20,            9,            5,            4,            2,            14,            71.5,0,0,33
,Calvin Booth_2001,DAL,25,55,19,36,929,293,            120,            252,47.6,            0,            0,0.0,53,78,67.9,            77,            169,            246,            42,            53,            29,            111,            146,            1018.2,1,0,-143
,Carlos Rogers_2001,HOU,30,39,21,18,547,179,            75,            110,68.2,            0,            1,0.0,29,52,55.8,            48,            91,            139,            9,            17,            10,            18,            33,            426.3,2,0,34
,Cedric Ceballos_2001,MIA,31,40,22,18,557,261,            101,            229,44.1,            22,            73,30.1,37,43,86.0,            34,            72,            106,            20,            32,            16,            7,            61,            455.2,3,0,-29
,Cedric Henderson_2001,CLE,26,55,19,36,961,235,            102,            262,38.9,            1,            8,12.5,30,46,65.2,            19,            71,            90,            79,            63,            29,            23,            101,            554.5,0,0,-134
,Charles Oakley_2001,TOR,37,78,45,33,2767,748,            305,            786,38.8,            11,            49,22.4,127,152,83.6,            142,            599,            741,            264,            139,            76,            48,            258,            2266.2,25,1,240
,Charlie Ward_2001,NYK,30,61,35,26,1495,433,            155,            373,41.6,            67,            175,38.3,56,70,80.0,            32,            127,            159,            273,            112,            70,            10,            132,            1161.3,1,0,174
,Chauncey Billups_2001,MIN,24,77,42,35,1793,713,            248,            587,42.2,            73,            194,37.6,144,171,84.2,            32,            126,            158,            260,            111,            51,            11,            178,            1367.6,1,0,32
,Cherokee Parks_2001,LAC,28,65,23,42,1054,299,            134,            274,48.9,            0,            6,0.0,31,44,70.5,            71,            158,            229,            46,            41,            25,            36,            122,            784.8,2,0,-101
,Chris Carr_2001,BOS,27,35,14,21,307,169,            53,            112,47.3,            17,            37,45.9,46,60,76.7,            11,            33,            44,            11,            19,            4,            3,            45,            240.3,0,0,-61
,Chris Childs_2001,TOR,33,77,47,30,1854,362,            135,            335,40.3,            32,            106,30.2,60,71,84.5,            24,            178,            202,            355,            156,            59,            15,            242,            1202.9,0,0,42
,Chris Crawford_2001,ATL,26,47,11,36,905,318,            122,            270,45.2,            6,            22,27.3,68,83,81.9,            28,            82,            110,            37,            62,            21,            16,            117,            554.5,0,0,-135
,Chris Dudley_2001,PHX,36,53,34,19,611,72,            29,            73,39.7,            0,            0,0.0,14,36,38.9,            64,            119,            183,            18,            26,            14,            29,            111,            421.6,0,0,37
,Chris Garner_2001,GSW,26,8,0,8,149,19,            7,            37,18.9,            0,            7,0.0,5,6,83.3,            2,            10,            12,            18,            9,            7,            1,            18,            75.4,0,0,-15
,Chris Gatling_2001,CLE,33,74,28,46,1674,842,            329,            733,44.9,            28,            92,30.4,156,228,68.4,            99,            292,            391,            61,            119,            52,            27,            185,            1520.7,4,0,-195
,Chris Herren_2001,BOS,25,25,9,16,408,83,            29,            96,30.2,            16,            55,29.1,9,12,75.0,            4,            17,            21,            56,            20,            14,            0,            43,            214.2,0,0,0
,Chris Mihm_2001,CLE,21,59,19,40,1165,446,            173,            391,44.2,            0,            1,0.0,100,126,79.4,            106,            174,            280,            16,            80,            20,            53,            156,            945.0,5,0,-75
,Chris Mills_2001,GSW,31,15,5,10,494,180,            71,            191,37.2,            7,            25,28.0,31,36,86.1,            24,            69,            93,            18,            20,            9,            5,            43,            340.6,1,0,-37
,Chris Mullin_2001,GSW,37,20,5,15,373,115,            36,            106,34.0,            19,            52,36.5,24,28,85.7,            10,            31,            41,            19,            19,            16,            10,            28,            251.7,0,0,-70
,Chris Porter_2001,GSW,23,51,9,42,1145,440,            173,            445,38.9,            0,            5,0.0,94,141,66.7,            89,            100,            189,            61,            59,            45,            6,            111,            852.3,2,0,-281
,Chris Webber_2001,SAC,28,70,48,22,2835,1898,            786,            1635,48.1,            2,            28,7.1,324,461,70.3,            179,            598,            777,            294,            195,            93,            118,            226,            3709.4,50,1,373
,Chris Whitney_2001,WAS,29,59,12,47,1533,558,            182,            470,38.7,            93,            248,37.5,101,113,89.4,            12,            94,            106,            248,            103,            55,            3,            150,            1128.2,4,0,-253
,Christian Laettner_2001,WAS,31,78,38,40,1659,728,            277,            551,50.3,            4,            13,30.8,170,204,83.3,            118,            247,            365,            124,            137,            71,            46,            242,            1566.0,5,0,-67
,Chucky Atkins_2001,DET,26,81,31,50,2364,971,            380,            952,39.9,            121,            339,35.7,90,130,69.2,            28,            145,            173,            330,            149,            67,            5,            184,            1740.6,2,0,-53
,Chucky Brown_2001,CLE,33,26,5,21,340,102,            40,            95,42.1,            0,            3,0.0,22,34,64.7,            8,            46,            54,            11,            8,            9,            7,            37,            223.3,0,0,-37
,Clar. Weatherspoon_2001,CLE,30,82,30,52,2777,924,            347,            692,50.1,            0,            0,0.0,230,291,79.0,            223,            573,            796,            103,            112,            85,            105,            171,            2491.7,25,0,-270
,Clifford Robinson_2001,PHX,34,82,51,31,2752,1345,            501,            1186,42.2,            90,            249,36.1,253,357,70.9,            105,            229,            334,            237,            186,            87,            82,            258,            2422.3,0,0,131
,Corey Benjamin_2001,CHI,23,65,9,56,856,307,            115,            302,38.1,            21,            81,25.9,56,83,67.5,            38,            62,            100,            69,            63,            28,            16,            128,            599.5,0,0,-197
,Corey Maggette_2001,LAC,21,69,27,42,1361,690,            225,            487,46.2,            17,            56,30.4,223,288,77.4,            88,            203,            291,            82,            106,            35,            9,            140,            1188.2,4,0,-91
,Corie Blount_2001,GSW,32,68,20,48,1306,313,            130,            294,44.2,            2,            8,25.0,51,83,61.4,            181,            219,            400,            59,            73,            42,            22,            165,            1000.5,7,0,-289
,Corliss Williamson_2001,DET,27,69,32,37,1687,801,            325,            647,50.2,            0,            2,0.0,151,237,63.7,            110,            211,            321,            61,            110,            50,            21,            185,            1380.7,4,0,94
,Cory Alexander_2001,ORL,28,26,17,9,223,52,            18,            56,32.1,            4,            16,25.0,12,18,66.7,            0,            25,            25,            36,            25,            16,            0,            29,            159.0,0,0,-44
,Courtney Alexander_2001,WAS,24,65,29,36,1374,618,            239,            573,41.7,            17,            46,37.0,123,150,82.0,            42,            101,            143,            62,            75,            45,            5,            139,            957.6,0,0,-288
,Cuttino Mobley_2001,HOU,25,79,44,35,3006,1538,            527,            1214,43.4,            90,            252,35.7,394,474,83.1,            83,            314,            397,            195,            165,            84,            26,            169,            2471.9,8,0,269
,Dale Davis_2001,POR,32,81,49,32,2160,580,            242,            487,49.7,            0,            4,0.0,96,152,63.2,            232,            373,            605,            103,            67,            44,            76,            199,            1753.5,13,0,166
,Dalibor Bagaric_2001,CHI,20,35,9,26,260,47,            17,            65,26.2,            0,            1,0.0,13,28,46.4,            22,            34,            56,            10,            21,            9,            16,            44,            183.2,0,0,-57
,Damon Jones_2001,VAN,24,71,16,55,1416,461,            170,            416,40.9,            84,            231,36.4,37,52,71.2,            16,            108,            124,            224,            76,            36,            1,            58,            980.8,1,0,-220
,Damon Stoudamire_2001,POR,27,82,50,32,2653,1066,            406,            935,43.4,            82,            219,37.4,172,207,83.1,            69,            234,            303,            468,            191,            106,            8,            202,            2282.6,4,1,381
,Dan Langhi_2001,HOU,23,33,17,16,241,90,            37,            99,37.4,            0,            1,0.0,16,29,55.2,            13,            28,            41,            4,            8,            7,            1,            16,            161.2,0,0,-39
,Dan Majerle_2001,MIA,35,53,35,18,1306,267,            87,            259,33.6,            57,            181,31.5,36,44,81.8,            20,            146,            166,            88,            35,            53,            15,            98,            767.2,0,0,109
,Dan McClintock_2001,DEN,24,6,3,3,58,18,            9,            18,50.0,            0,            0,0.0,0,5,0.0,            10,            7,            17,            1,            3,            0,            2,            11,            42.9,0,0,-27
,Dana Barros_2001,DET,34,60,24,36,1083,478,            183,            412,44.4,            44,            105,41.9,68,80,85.0,            6,            88,            94,            110,            60,            30,            2,            63,            791.8,0,0,-67
,Daniel Santiago_2001,PHX,25,54,34,20,580,170,            64,            134,47.8,            0,            0,0.0,42,61,68.9,            35,            67,            102,            11,            47,            17,            21,            101,            375.9,0,0,2
,Danny Ferry_2001,SAS,34,80,58,22,1687,448,            178,            375,47.5,            70,            156,44.9,22,30,73.3,            55,            168,            223,            71,            50,            28,            21,            169,            919.1,0,0,391
,Danny Fortson_2001,GSW,25,6,1,5,203,100,            29,            50,58.0,            0,            0,0.0,42,54,77.8,            29,            69,            98,            5,            10,            2,            0,            22,            221.1,6,0,-32
,Danny Manning_2001,UTA,35,82,53,29,1300,603,            247,            500,49.4,            7,            28,25.0,102,140,72.9,            66,            148,            214,            92,            96,            47,            29,            219,            1129.8,0,0,129
,Darius Miles_2001,LAC,19,81,30,51,2139,761,            318,            630,50.5,            1,            19,5.3,124,238,52.1,            127,            350,            477,            99,            147,            51,            125,            191,            1862.9,9,0,29
,Darrell Armstrong_2001,ORL,33,75,40,35,2774,1189,            413,            1002,41.2,            143,            403,35.5,220,249,88.4,            94,            249,            343,            524,            200,            135,            13,            155,            2630.6,16,0,207
,Darrick Martin_2001,SAC,30,31,23,8,175,103,            29,            76,38.2,            14,            27,51.9,31,35,88.6,            2,            14,            16,            14,            10,            7,            0,            27,            154.2,0,0,1
,Darvin Ham_2001,MIL,27,29,18,11,542,109,            39,            80,48.8,            2,            3,66.7,29,49,59.2,            56,            65,            121,            25,            33,            17,            21,            85,            372.7,1,0,-48
,David Benoit_2001,UTA,33,49,31,18,444,178,            71,            147,48.3,            5,            13,38.5,31,39,79.5,            20,            61,            81,            22,            28,            6,            6,            75,            316.2,0,0,-14
,David Robinson_2001,SAS,35,80,57,23,2371,1151,            400,            823,48.6,            0,            1,0.0,351,470,74.7,            208,            483,            691,            116,            122,            80,            197,            212,            2863.2,22,0,562
,David Vanterpool_2001,WAS,28,22,6,16,410,122,            46,            110,41.8,            0,            6,0.0,30,50,60.0,            15,            22,            37,            66,            37,            23,            3,            44,            306.4,0,0,-2
,David Wesley_2001,CHH,30,82,46,36,3105,1414,            523,            1239,42.2,            97,            258,37.6,271,339,79.9,            64,            160,            224,            361,            171,            128,            16,            220,            2485.3,1,0,116
,David Wingate_2001,SEA,37,1,1,0,9,6,            3,            3,100,            0,            0,0.0,0,0,0.0,            0,            0,            0,            2,            0,            0,            0,            1,            9.0,0,0,12
,DeShawn Stevenson_2001,UTA,20,40,27,13,296,89,            31,            91,34.1,            1,            12,8.3,26,38,68.4,            9,            19,            28,            18,            28,            10,            2,            29,            157.6,0,0,4
,Dean Garrett_2001,MIN,34,70,41,29,836,177,            75,            156,48.1,            0,            0,0.0,27,39,69.2,            65,            152,            217,            24,            25,            26,            49,            93,            673.4,0,0,-92
,Dee Brown_2001,ORL,32,7,2,5,156,48,            16,            44,36.4,            12,            32,37.5,4,5,80.0,            0,            11,            11,            12,            7,            4,            0,            10,            84.2,0,0,-27
,Dell Curry_2001,TOR,37,71,38,33,957,429,            162,            382,42.4,            62,            145,42.8,43,51,84.3,            16,            69,            85,            75,            39,            27,            8,            66,            709.5,0,0,-41
,DerMarr Johnson_2001,ATL,21,78,23,55,1310,397,            146,            390,37.4,            41,            127,32.3,64,87,73.6,            56,            122,            178,            64,            93,            43,            30,            134,            832.6,0,0,-160
,Derek Anderson_2001,SAS,26,82,58,24,2860,1269,            413,            993,41.6,            101,            253,39.9,342,402,85.1,            75,            288,            363,            301,            165,            120,            14,            188,            2393.1,3,0,678
,Derek Fisher_2001,LAL,26,20,15,5,711,229,            77,            187,41.2,            25,            63,39.7,50,62,80.6,            5,            54,            59,            87,            29,            39,            2,            50,            524.3,0,0,172
,Derek Strong_2001,LAC,33,28,11,17,492,118,            45,            117,38.5,            0,            1,0.0,28,37,75.7,            34,            74,            108,            7,            22,            14,            1,            30,            281.1,0,0,-29
,Derrick Coleman_2001,CHH,34,34,12,22,682,277,            97,            255,38.0,            20,            51,39.2,63,92,68.5,            46,            138,            184,            39,            42,            10,            21,            53,            607.3,3,0,-109
,Derrick Dial_2001,SAS,25,33,27,6,204,86,            36,            83,43.4,            2,            10,20.0,12,21,57.1,            12,            26,            38,            21,            12,            4,            6,            22,            181.1,0,0,18
,Derrick McKey_2001,IND,34,66,32,34,986,145,            60,            136,44.1,            4,            20,20.0,21,27,77.8,            49,            127,            176,            74,            47,            48,            13,            136,            603.2,0,0,-58
,Desmond Mason_2001,SEA,23,78,41,37,1524,463,            189,            439,43.1,            18,            67,26.9,67,91,73.6,            72,            177,            249,            63,            53,            39,            20,            146,            980.3,0,0,-43
,Detlef Schrempf_2001,POR,38,26,14,12,396,104,            39,            95,41.1,            3,            8,37.5,23,27,85.2,            17,            61,            78,            44,            28,            7,            3,            43,            265.6,0,0,-35
,Devean George_2001,LAL,23,59,43,16,591,182,            64,            207,30.9,            15,            68,22.1,39,55,70.9,            35,            75,            110,            19,            34,            15,            15,            87,            398.5,0,0,-90
,Dikembe Mutombo_2001,PHI,35,75,33,42,2593,749,            269,            556,48.4,            0,            0,0.0,211,291,72.5,            307,            708,            1015,            76,            144,            29,            203,            204,            2633.0,33,0,53
,Dion Glover_2001,ATL,22,57,16,41,931,338,            141,            336,42.0,            9,            46,19.6,47,69,68.1,            39,            92,            131,            69,            54,            49,            10,            92,            721.7,0,0,-68
,Dirk Nowitzki_2001,DAL,23,82,53,29,3123,1784,            591,            1247,47.4,            151,            390,38.7,451,538,83.8,            119,            635,            754,            173,            156,            79,            101,            245,            3332.3,38,0,533
,Don MacLean_2001,MIA,31,8,4,4,76,31,            10,            20,50.0,            2,            2,100,9,12,75.0,            7,            11,            18,            4,            10,            5,            1,            9,            66.6,0,0,-8
,Don Reid_2001,ORL,27,65,36,29,761,210,            82,            145,56.6,            0,            0,0.0,46,75,61.3,            84,            158,            242,            21,            48,            23,            54,            190,            714.9,1,0,-21
,Donnell Harvey_2001,DAL,20,18,14,4,64,22,            8,            14,57.1,            0,            0,0.0,6,16,37.5,            6,            14,            20,            2,            7,            3,            1,            15,            54.0,0,0,-15
,Donyell Marshall_2001,UTA,28,81,52,29,2329,1100,            427,            849,50.3,            41,            128,32.0,205,273,75.1,            172,            394,            566,            133,            128,            85,            78,            196,            2339.7,17,0,331
,Doug Christie_2001,SAC,31,81,54,27,2941,996,            311,            788,39.5,            94,            250,37.6,280,312,89.7,            95,            260,            355,            289,            154,            183,            45,            224,            2385.5,3,0,381
,Doug Overton_2001,NJN,31,21,6,15,476,125,            52,            139,37.4,            11,            36,30.6,10,16,62.5,            4,            35,            39,            72,            31,            8,            0,            37,            272.8,1,0,-72
,Doug West_2001,VAN,34,15,4,11,173,28,            11,            38,28.9,            0,            2,0.0,6,7,85.7,            4,            11,            15,            14,            4,            3,            4,            21,            84.0,0,0,-58
,Dragan Tarlac_2001,CHI,28,43,4,39,599,103,            39,            99,39.4,            0,            0,0.0,25,33,75.8,            37,            85,            122,            31,            38,            7,            19,            95,            335.9,0,0,-197
,Duane Causwell_2001,MIA,33,31,14,17,383,76,            32,            85,37.6,            0,            0,0.0,12,25,48.0,            23,            60,            83,            5,            23,            8,            18,            67,            238.1,0,0,-78
,Earl Boykins_2001,LAC,25,10,2,8,149,65,            25,            63,39.7,            1,            8,12.5,14,17,82.4,            4,            7,            11,            32,            9,            5,            0,            9,            132.2,0,0,-9
,Eddie Gill_2001,NJN,22,8,1,7,152,39,            16,            41,39.0,            3,            9,33.3,4,5,80.0,            0,            9,            9,            24,            10,            4,            1,            9,            90.8,0,0,-42
,Eddie House_2001,MIA,23,50,30,20,545,251,            104,            247,42.1,            19,            55,34.5,24,35,68.6,            5,            37,            42,            52,            35,            13,            0,            58,            383.4,0,0,-8
,Eddie Jones_2001,MIA,29,63,40,23,2277,1094,            388,            871,44.5,            90,            238,37.8,228,270,84.4,            75,            217,            292,            171,            135,            110,            58,            183,            2069.9,2,0,131
,Eddie Robinson_2001,CHH,25,67,39,28,1202,498,            216,            407,53.1,            2,            4,50.0,64,88,72.7,            60,            138,            198,            59,            43,            50,            32,            66,            1027.1,1,0,43
,Eduardo Najera_2001,DAL,24,40,26,14,433,131,            58,            111,52.3,            1,            3,33.3,14,33,42.4,            41,            54,            95,            27,            17,            13,            8,            48,            331.5,0,0,-61
,Elden Campbell_2001,CHH,32,78,46,32,2339,1022,            367,            834,44.0,            0,            6,0.0,288,406,70.9,            157,            451,            608,            104,            144,            60,            140,            280,            2363.6,21,0,151
,Eldridge Recasner_2001,CHH,33,43,27,16,406,103,            38,            114,33.3,            13,            39,33.3,14,18,77.8,            13,            37,            50,            39,            27,            6,            1,            30,            215.5,0,0,-20
,Elliot Perry_2001,PHX,32,49,25,24,499,147,            65,            140,46.4,            1,            5,20.0,16,22,72.7,            9,            37,            46,            79,            38,            22,            1,            29,            351.7,0,0,35
,Elton Brand_2001,CHI,22,74,15,59,2909,1490,            578,            1216,47.5,            0,            3,0.0,334,472,70.8,            285,            461,            746,            240,            219,            71,            118,            243,            3093.2,37,0,-462
